track_id,min_rank,streams,isrc,artist_id,release_date,explicit,danceability,duration_ms,energy,loudness,speechiness,instrumentalness,liveness,valence,tempo,label,rep_ctry,genre
07zfbHDB3sGLROy9jVyTLP,23,15405,DEA621900135,13bDjug9N0pyv3ZUINjkDV,2019-03-01,1,0.813,184583,0.683,-6.006,0.258,0,0.395,0.61,106.582,WARNER,DE,HipHop & Rap
083Qf6hn6sFL6xiOHlZUyn,88,4678,GBAHS1800322,4ScCswdRlyA23odg9thgIO,2018-05-03,0,0.623,193924,0.851,-3.111,0.0409,0,0.12,0.4,100.063,WARNER,GB,Pop
08bNPGLD8AhKpnnERrAc6G,1,25527,GBAHS1800025,64KEffDW9EtZ1y2vBYgq8T,2018-02-09,1,0.626,202621,0.88,-2.384,0.0504,0,0.128,0.534,95.079,WARNER,GB,Pop
08Fvx5MZ9RAvSbXOR1jbxy,6,47332,DEXH31800007,5j21TGkrNEAJe3gG9VlS34,2019-03-22,1,0.819,173220,0.674,-4.663,0.327,0,0.384,0.766,115.897,SONY,DE,HipHop & Rap
08hm0V6cTsWDX62hW42sEv,11,14320,USQX91702676,69GGBxA162lTqCwzJG5jLp,2018-04-20,0,0.548,193893,0.58,-7.524,0.121,0,0.127,0.462,180.066,SONY,US,Pop
08i2ITRSVDkuZ6vXhFMcGg,26,20087,DECE71900146,4WZGDpNwrC0vNQyl9QzF7d,2019-04-12,0,0.655,182275,0.718,-5.851,0.0471,0,0.201,0.695,139.959,UMG,DE,HipHop & Rap
08OFGhKf7mK1BGhzMtXaqo,11,22540,DEUM71807246,3ZuBEj9ppJe8GSdKaMTfMN,2019-02-15,1,0.838,258880,0.66,-5.61,0.155,0,0.0898,0.364,110.056,UMG,DE,HipHop & Rap
08QmhAybC6VHeG8gah84qA,154,2006,GBUM71702123,5H6xmHXjsq98NLbEjuE29f,2017-05-26,0,0.589,182039,0.549,-6.701,0.0598,0,0.311,0.657,106.307,UMG,GB,Electronic & Dance
08qQs8yYzFk6XbI9QqW8Re,189,3158,FR59R1825572,0UTkv1GEUZSPIVZwMFGtf3,2018-07-13,1,0.591,182093,0.74,-4.605,0.33,0,0.118,0.203,86.181,INDEP,FR,HipHop & Rap
08WPvDEsHvTFuB9w8tC2OS,15,9627,USAT21702430,6d47Z08T4snK50HgTEHo5Z,2017-07-21,0,0.781,193181,0.57,-5.874,0.188,0,0.196,0.858,107.059,WARNER,US,HipHop & Rap
08XMk3qKg8F8Tjew5HQc0b,26,13841,DETM41610324,6XFQvBHGEr3mRfOHcqPXv8,2018-06-22,1,0.507,146090,0.878,-4.241,0.352,0,0.0749,0.599,176.555,UMG,DE,HipHop & Rap
08XQqKCJS2ogjrvkOymRYq,170,1593,DEUM71604919,6M2wZ9GZgrQXHCFfjv46we,2017-01-06,0,0.655,229624,0.577,-6.514,0.0394,0,0.158,0.196,94.994,UMG,DE,Pop
095XSaT8I2uI6Uldj2QrSl,26,23145,GBAHW0500175,3nohf4qILMr5aUSOsolwxB,1978-06-01,0,0.687,178680,0.496,-4.708,0.0339,0.0014,0.0613,0.746,97.575,WARNER,GB,Pop
09AnFCeOwF6rXJ09Sm5K7h,95,6707,DEQ021900535,4lR4w01uPOblBqpIAzuCzL,2019-01-25,1,0.762,135604,0.682,-4.9,0.153,1.14e-06,0.19,0.358,159.985,INDEP,DE,HipHop & Rap
09FfQO3PqHO4HIJL511Ksi,76,6984,USUM71813342,7dGJo4pcD2V6oG8kP0tJRR,2018-08-31,1,0.65,150802,0.639,-5.962,0.458,0,0.135,0.563,139.226,UMG,US,HipHop & Rap
09gWpaMTaaptKYN3xBW1eG,47,8978,FR59R1877602,0wwDZj4zgZORjTGhTujAKx,2018-10-26,1,0.678,218625,0.63,-7.053,0.0471,0,0.105,0.286,147.106,INDEP,FR,HipHop & Rap
09Hjv8GEDhzPxqiJCw8dSB,136,4935,QZ8TY1900002,3JhNCzhSMTxs9WLGJJxWOY,2019-08-14,1,0.785,177966,0.559,-8.435,0.347,0,0.303,0.416,128.021,WARNER,US,HipHop & Rap
09IOPhEh1OMe0HD9b36FJk,33,11062,USUM71805169,246dkjvS1zLTtiykXe5h60,2018-04-27,1,0.569,246987,0.777,-4.041,0.0834,0,0.132,0.181,164.027,UMG,US,HipHop & Rap
09IStsImFySgyp0pIQdqAc,25,11010,USUM71800463,2qxJFvFYMEDqd7ui6kSAcq,2018-01-23,0,0.753,184732,0.657,-3.061,0.0449,0,0.112,0.437,107.01,UMG,US,Electronic & Dance
09KlDlkOYuC5x6hOaM7vaP,110,2829,USSM11706330,1l8Fu6IkuTP0U5QetQJ5Xt,2017-08-10,1,0.738,189440,0.525,-6.298,0.0371,0,0.351,0.13,124.008,SONY,US,Pop
09OojFvtrM9YRzRjnXqJjA,54,27120,USWB19903772,4cPHsZM98sKzmV26wlwD2W,1991-09-13,0,0.682,126146,0.641,-8.915,0.0386,0,0.224,0.826,141.002,WARNER,US,Pop
09oZ9eXQ2fo6YDrPzJqAoP,93,7216,USRC11900439,6LuN9FCkKOj5PcnpouEgny,2019-04-05,0,0.729,177067,0.545,-7.818,0.0316,3e-04,0.369,0.514,103.012,SONY,US,Pop
09ts3GnICqYEU5PkQCpJK3,51,6625,USRC11703503,31TPClRtHm23RisEBtV3X7,2018-01-25,0,0.707,278893,0.632,-7.031,0.0789,0,0.0841,0.372,97.04,SONY,US,Pop
09UCANfkj2U3UfSiITG6ZG,28,10266,DEQ121753747,2otUckChxWf2cp6UP2cD6e,2018-03-02,1,0.438,181492,0.795,-4.779,0.29,0,0.155,0.356,86.778,INDEP,DE,HipHop & Rap
09Yoq7UUSqh9aJSBoRMDfA,4,44917,DEQ021807989,5wyWp867LWGjFmYZXVSFnZ,2019-03-15,1,0.758,157440,0.707,-9.751,0.193,0,0.103,0.78,171.869,INDEP,DE,HipHop & Rap
0A141i02gDs2bG0Nnby51X,74,8671,DECE72000038,6h1s4i4XKIYv4ErDelLDN0,2020-04-16,1,0.694,197813,0.737,-5.202,0.291,0,0.144,0.47,79.932,UMG,DE,HipHop & Rap
0A5gdlrpAuQqZ2iFgnqBFW,51,10147,USHM21844771,1aQwKFn00nswXRDUDipm0K,2018-09-07,1,0.813,173067,0.761,-5.687,0.085,0.0119,0.337,0.29,124.957,SONY,US,Electronic & Dance
0A8IMotj3TpnWDlaUxlmq5,152,2775,DEE861600384,6UDhlW8uEVBBrqHS3RrKuv,2017-09-01,0,0.504,243067,0.592,-10.194,0.0598,1.06e-06,0.711,0.179,136.232,SONY,DE,HipHop & Rap
0aaPXFaAnBi6VHPYdY3iuS,39,16052,DEUM71907073,5eioJDe26lOqkAMbuhzZYs,2020-02-13,1,0.813,150915,0.82,-6.209,0.305,0,0.0957,0.398,96.16,UMG,DE,HipHop & Rap
0ADG9OgdVTL7fgREP75BrZ,88,2573,USSM11607151,1Xylc3o4UrD53lo9CvFvVg,2017-03-17,0,0.576,224031,0.782,-4.825,0.0296,0,0.285,0.355,141.153,SONY,US,Pop
0AeT2F0Hj81HIpdbJVj3zB,98,6790,DECE71900073,4sVieJlKgpZ2k9ESNS5IdN,2019-03-01,0,0.845,174874,0.572,-5.407,0.129,1e-04,0.0985,0.611,153.988,UMG,DE,HipHop & Rap
0afhq8XCExXpqazXczTSve,4,18466,GBAHS1700026,6eUKZXaKkcviH0Ku9w2n3V,2017-03-03,0,0.624,170827,0.876,-3.374,0.1,0,0.327,0.781,99.943,WARNER,GB,Pop
0aHq4pmQth8Ggj5LyFNBn9,136,3664,DELJ81899216,2YIxQoGvBukvoC1CbJ7opS,2018-06-29,0,0.461,197888,0.448,-8.69,0.0552,6.59e-06,0.102,0.393,93.834,INDEP,DE,Pop
0AIaWvZhiw0Z6i1C3QmCZZ,197,4039,DEQ021903144,5D9gbPVm2Y7DcPbqG0ueS9,2019-08-16,1,0.811,193411,0.727,-6.467,0.0497,0,0.0757,0.651,100.006,INDEP,DE,HipHop & Rap
0AJLfHOxYECZsMsMZ5XZGu,181,10450,USCA29900570,7v4imS0moSyGdXyLgVTIV7,1962-06-01,0,0.298,117493,0.193,-13.116,0.0284,0,0.144,0.461,88.03,UMG,US,other
0AKDcdzjQ7CNjrqfXgwnMt,10,30257,DECE71900138,4WZGDpNwrC0vNQyl9QzF7d,2019-04-12,0,0.813,179074,0.859,-3.329,0.264,0,0.0708,0.892,149.872,UMG,DE,HipHop & Rap
0AoddBrfHHyRMPiZBA3rmB,81,12103,USUG10400523,0GByy3DcfbQwDvXGCWmzv9,1987-01-01,0,0.337,267800,0.143,-16.452,0.0283,3e-04,0.251,0.0722,83.201,UMG,US,other
0Apq23J61mU0kRZGrLxk6p,37,10166,DEUM71800986,5eioJDe26lOqkAMbuhzZYs,2018-05-25,1,0.718,184874,0.825,-5.03,0.279,0,0.0868,0.535,132.142,UMG,DE,HipHop & Rap
0apyT7kcWPgOsMCB4FiTy0,73,9494,DESO41900006,75ctWsRuGXmxMxnFPkuEwA,2019-03-29,1,0.811,155161,0.658,-6.591,0.177,0,0.166,0.274,99.003,UMG,DE,HipHop & Rap
0aQFfR7RYPVGp49sraYgGt,47,9244,ATAI71900003,2ErWLckuGFl84nGmg5fwyG,2019-02-22,0,0.726,267404,0.912,-4.147,0.0364,0.0563,0.121,0.69,97.038,UMG,AT,Rock
0AQfNx3SUBWl3Y2lAHHU1X,183,2635,QM7G91600033,0yb46jwm7gqbZXVXZQ8Z1e,2016-09-23,0,0.395,194067,0.436,-8.139,0.0618,1e-04,0.66,0.141,64.035,UMG,US,Rock
0AS090YJNo3vh75GrFxwbX,142,2313,USAT21700297,7hOGhpa8RMSuDOWntGIAJt,2017-05-19,0,0.652,198493,0.784,-4.102,0.0398,0,0.0851,0.445,100.995,WARNER,US,Rock
0as7lPxkBPctZ7uVmchRNM,137,2875,USUM71713848,2LZDXcxJWgsJfKXZv9a5eG,2018-01-16,0,0.753,186231,0.646,-4.564,0.0973,0.0012,0.0961,0.438,100,UMG,US,Electronic & Dance
0Asp5uOfJGhbFWJnxM8ODz,116,5829,DEXN32010005,5mPOOZTRDsRf0iIXixzfgn,2020-04-03,0,0.84,233035,0.542,-8.798,0.0448,0,0.0874,0.231,122.073,SONY,DE,HipHop & Rap
0AtP8EkGPn6SwxKDaUuXec,21,19201,GBAHS1900720,6eUKZXaKkcviH0Ku9w2n3V,2019-07-12,1,0.852,207760,0.666,-6.923,0.184,0,0.798,0.726,91.046,WARNER,GB,Pop
0AuhdBr6C98i37znwH4e69,72,4670,DEQ121744627,18ISxWwWjV6rPLoVCXf1dz,2017-09-01,0,0.856,168016,0.601,-5.412,0.281,0,0.0898,0.57,76.018,INDEP,DE,HipHop & Rap
0AuriGfdxWcFNLBCPMUJ71,10,26509,DETM41610551,3IrUyDPQlQFcB5lMWhPml2,2019-09-26,1,0.804,165707,0.81,-4.569,0.289,0,0.219,0.369,130.104,UMG,DE,HipHop & Rap
0AZ9hGr2zGGqPwxQbeevL4,124,6719,DELV41801777,4lDiJcOJ2GLCK6p9q5BgfK,2019-05-24,0,0.603,222744,0.704,-7.065,0.283,0,0.0866,0.236,82.203,WARNER,DE,HipHop & Rap
0azC730Exh71aQlOt9Zj3y,100,2457,GBARL1600460,7CajNmpbOovFoOoasH2HaY,2016-04-29,0,0.63,222160,0.928,-2.787,0.0331,0.124,0.148,0.465,123.963,SONY,GB,Electronic & Dance
0B2su5lNZe9t3VjOkwtDLV,180,4684,GBUM72000031,1MIVXf74SZHmTIp4V4paH4,2019-08-02,0,0.795,225707,0.848,-3.128,0.0543,0,0.0586,0.691,99.981,UMG,GB,Pop
0B48113ZG9UfkWWt7qD9xX,67,4392,USRC11701959,5YGY8feqx7naU7z4HrwZM6,2017-08-17,0,0.551,248782,0.869,-5.043,0.0606,0,0.164,0.297,121.91,SONY,US,Pop
0B67FdKa3tdRiyGsflIzfB,161,4921,DEKF22000087,3r5Kc95Oz8lDc8BL9ChO7n,2020-05-01,0,0.714,166700,0.493,-5.062,0.187,0,0.0959,0.597,147.766,INDEP,DE,Pop
0b6UoVjUzFyZNpHI0aAhKt,143,4865,USSM11903539,0QHgL1lAIqAw0HtD7YldmP,2019-05-17,0,0.362,206499,0.714,-3.07,0.0835,0,0.21,0.309,67.4,SONY,US,HipHop & Rap
0B8B8cVRFIG1yznoQe7c9s,91,2597,USQX91602152,69GGBxA162lTqCwzJG5jLp,2016-11-04,0,0.627,247427,0.717,-5.751,0.0376,0,0.261,0.561,105.05,SONY,US,Electronic & Dance
0b8PKDeFc2T5u9cRbLLv2r,43,11573,NLC529811170,0cwmNvclzPd8mQnoHuIksj,2000-06-01,0,0.802,216360,0.671,-9.969,0.0424,0.0108,0.0943,0.912,103.993,SONY,NL,Pop
0b93tWwuoAC0nXe1CfR30I,86,4981,GBCEL1800164,7Ln80lUS6He07XvHI8qqHH,2018-05-10,0,0.581,354640,0.767,-5.026,0.0527,0.0013,0.141,0.673,120.07,INDEP,GB,Rock
0b9oOr2ZgvyQu88wzixux9,9,16267,USRC11801773,73sIBHcqh3Z3NyqHKZ7FOL,2018-05-06,1,0.854,225773,0.463,-6.159,0.137,0,0.354,0.549,120.024,SONY,US,HipHop & Rap
0b9tA3TNHCzfbTh9mGloNx,8,29318,DEQ021910454,39KEQQAG9JhIt71g9NEVhh,2019-11-06,0,0.933,134799,0.524,-6.418,0.293,0,0.0581,0.296,102.014,INDEP,DE,HipHop & Rap
0bAkKNCQfWkexHFn7fIKns,1,25259,USCM51800206,3TVXtAsR1Inumwj472S9r4,2018-06-29,1,0.735,217933,0.482,-9.445,0.139,0.0144,0.448,0.315,181.995,UMG,US,HipHop & Rap
0bBhZuQEbfQR4JG9n6BDdP,81,7530,DETM41610552,3IrUyDPQlQFcB5lMWhPml2,2019-10-31,1,0.741,182733,0.778,-4.42,0.0636,0,0.308,0.277,133.982,UMG,DE,HipHop & Rap
0bcEHhsuLRDm712CQHomdm,102,3646,UKELY1700053,2kCcBybjl3SAtIcwdWpUe3,2017-08-14,1,0.368,214427,0.796,-4.923,0.0823,0,0.0694,0.181,170.033,INDEP,US,Rock
0bdi6wVy9Z8Mcc0ANgbiDl,57,11028,DEVY21900014,2Z9KL8Zmqx5Sg3cd7Fldhl,2019-08-08,1,0.715,252400,0.634,-7.26,0.0657,0.0017,0.153,0.765,139.937,UMG,DE,HipHop & Rap
0bfWT3AgM7ZTuqesJvRP6H,89,6597,GBUM71902039,1MIVXf74SZHmTIp4V4paH4,2019-08-02,0,0.622,169813,0.796,-2.999,0.172,0,0.106,0.62,197.705,UMG,GB,Pop
0bg9us6qbMWTAMSF3y4egO,4,35473,DEQ021907293,0Dvx6p8JDyzeOPGmaCIH1L,2019-11-01,1,0.844,209032,0.783,-6.214,0.0348,0,0.242,0.944,125.979,INDEP,DE,HipHop & Rap
0bhnUFDQFCEHCBlsQfHnj5,98,5096,QMJMT1801597,6l3HvQ5sa6mXTsMTB19rO5,2018-04-20,1,0.825,218954,0.487,-6.416,0.233,0,0.0868,0.372,105.05,UMG,US,HipHop & Rap
0bjRU06oKQ7Rt7kle9zA2b,2,27932,DEQ021806935,0Dvx6p8JDyzeOPGmaCIH1L,2018-10-26,1,0.653,178465,0.575,-6.718,0.339,2.26e-06,0.114,0.501,185.914,INDEP,DE,HipHop & Rap
0BlY60NrN0fFWbdW3RW40q,86,4972,USSM11710663,4nDoRrQiYLoBzwC5BhVJzF,2017-12-06,0,0.652,227077,0.682,-4.38,0.0788,1e-04,0.121,0.269,129.942,SONY,US,Pop
0bMbDctzMmTyK2j74j3nF3,54,9394,NOG841907010,7vk5e3vY1uw9plTHJAMwjN,2019-12-27,0,0.67,179053,0.668,-4.306,0.0422,0,0.133,0.608,88.033,SONY,NO,Electronic & Dance
0BnTBAGmr9FtYwkZrwKhwS,150,4429,USSM11903537,0QHgL1lAIqAw0HtD7YldmP,2019-05-17,1,0.639,221379,0.859,-2.758,0.147,0,0.129,0.566,93.132,SONY,US,Pop
0bRXwKfigvpKZUurwqAlEh,197,4035,USSM10207844,1ThoqLcyIYvZn7iWbj8fsj,1977-10-29,0,0.69,254560,0.651,-8.267,0.0324,0.0024,0.105,0.706,97.918,SONY,US,Pop
0BSd5u6lQJWDoNVMuBYBiA,123,2330,USUM71702295,6TIYQ3jFPwQSRmorSezPxX,2017-05-12,0,0.531,199973,0.784,-6.664,0.219,1e-04,0.238,0.214,169.862,UMG,US,HipHop & Rap
0BSlu63OZFzb7TSs7w335U,132,2727,DELJ81632338,4lAjitjrUJgjJgEVj2CwFc,2017-06-09,1,0.724,179107,0.921,-4.783,0.0867,0,0.333,0.617,129.91,INDEP,DE,HipHop & Rap
0BUuWWCpEc8DPSpd35yGf5,173,3780,GBLAZ0500276,7HkIxdAV13bOrkOhh6H3Dg,2010-06-01,0,0.547,303120,0.419,-10.935,0.0327,0.0094,0.107,0.356,145.031,INDEP,GB,Pop
0BxqHzvd8c2IpRwdYusH2D,137,13033,USAT21704218,5WUlDfRSoLAfcVSX1WnrxN,2017-11-17,0,0.553,203667,0.512,-6.216,0.0285,6.3e-06,0.103,0.205,148.074,WARNER,US,other
0bYg9bo50gSsH3LtXe2SQn,1,136500,USSM19400325,4iHNK0tOyZPYnBU7nGAgpQ,1994-11-01,0,0.335,241107,0.625,-7.462,0.0386,0,0.0708,0.346,150.277,SONY,US,Pop
0bzbvANY6oETSJLc0wlVGY,87,6482,USUG11901473,06HL4z0CvFAxyc27GXpf02,2019-08-16,0,0.359,221307,0.543,-7.582,0.0919,0,0.118,0.453,68.534,UMG,US,Pop
0bZcstGSV52WWUR8WkrW5p,183,1369,DEQ321600034,7qXzy6c5RWT0XlVQcOBIDG,2016-06-03,0,0.624,204760,0.686,-6.403,0.173,0,0.112,0.41,86.045,SONY,DE,Pop
0c0lYdKYItauMPadry73h9,132,3947,FR2X41888743,3syirl4cAvDZRaPleyMyS9,2018-06-15,1,0.845,161418,0.724,-5.414,0.139,0,0.105,0.242,131.974,INDEP,FR,HipHop & Rap
0c3NUV0QqXMRD8ldso8rnc,65,5958,DEAR41245697,7ntKhacr8qjGfnUQE7ZpIQ,2012-12-09,0,0.515,171966,0.798,-7.788,0.0513,0.0208,0.191,0.469,140.954,INDEP,DE,Electronic & Dance
0C5qkpJKMYgKWBFtDdYW0l,56,9526,DESO41900031,75ctWsRuGXmxMxnFPkuEwA,2019-05-31,1,0.901,174222,0.556,-6.352,0.268,0.0022,0.105,0.327,134.991,UMG,DE,HipHop & Rap
0C6bsQq58Ue1XfL5PKTO6D,3,43558,DEUM71907069,5eioJDe26lOqkAMbuhzZYs,2020-02-13,1,0.774,136974,0.805,-5.896,0.302,0,0.149,0.261,92.735,UMG,DE,HipHop & Rap
0C6E9DUuf1jjxnPx4ZfRMX,182,10267,USEE10181944,5tTsrGPwQRWUsHR2Xf7Ke9,1999-10-08,0,0.225,237507,0.237,-14.445,0.0378,3e-04,0.0972,0.112,79.071,WARNER,US,Pop
0C6NMPWYqsLIuuYSNP8KqE,1,46432,DEYA11900093,0Dvx6p8JDyzeOPGmaCIH1L,2020-01-03,0,0.814,150388,0.794,-6.419,0.0887,9e-04,0.348,0.647,91.472,SONY,DE,HipHop & Rap
0CaFIddzu1rTVdmfoOGhre,123,4913,DEE861806874,1QDrz3DMMaz3TB1cm0PGDu,2019-03-04,0,0.66,181333,0.562,-6.261,0.0765,0,0.0987,0.513,104.031,SONY,DE,Pop
0cAuqPI1R8RlFsXXWWO039,105,2360,FR9W11610792,7keGfmQR4X5w0two1xKZ7d,2016-11-04,0,0.745,184987,0.737,-4.868,0.0641,0.0066,0.0939,0.635,119.982,UMG,FR,Electronic & Dance
0CBFOvHlyqy30Q5tbyNHfQ,182,3370,GBAHT1800503,6M2wZ9GZgrQXHCFfjv46we,2018-09-05,0,0.572,212040,0.691,-4.783,0.123,1e-04,0.0593,0.318,92.082,UMG,GB,Pop
0CbmM8sKLUr2BV3xULRn6R,95,6329,DENF61800084,3nDNDLcZuSto4k9u4AbcLB,2018-08-31,0,0.882,237683,0.56,-6.162,0.0622,0.0012,0.172,0.516,140.005,SONY,DE,HipHop & Rap
0CBQ0m3mufWH75LTYB3s6h,120,4990,USUG11802106,55Aa2cqylxrFIXC767Z865,2018-09-28,1,0.902,186872,0.819,-3.321,0.317,0,0.106,0.746,89,UMG,US,HipHop & Rap
0CcQNd8CINkwQfe1RDtGV6,8,15436,USUM71700626,53XhwfbYqKCa1cC15pYq2q,2017-06-23,0,0.779,204347,0.787,-4.305,0.108,0,0.14,0.708,124.982,UMG,US,Rock
0cDwUAF7yQrOLRcFfJpSc2,65,7547,USWD11890242,53XhwfbYqKCa1cC15pYq2q,2018-09-19,0,0.634,210935,0.653,-7.515,0.032,0.001,0.115,0.26,90.012,UMG,US,Rock
0CflhdVVA63j3oxaqNSUzC,51,13005,DEQ322000017,1qQLhymHXFPtP5U8KNKsm6,2020-07-31,0,0.814,184760,0.524,-8.634,0.271,1.18e-06,0.27,0.394,114.987,SONY,DE,HipHop & Rap
0CGFNKxoTUE4VIRHvqOQ11,151,1907,DEUM71706129,3ZuBEj9ppJe8GSdKaMTfMN,2017-05-18,1,0.827,272360,0.803,-5.611,0.219,0,0.342,0.437,122.016,UMG,DE,HipHop & Rap
0Ch40WfKG9UfWmyPVEWxow,9,15467,DEA621800476,3drqpTL4sQOckmAfF9i1wg,2018-04-20,1,0.886,147120,0.642,-7.141,0.0995,0.0043,0.129,0.581,100.015,WARNER,DE,HipHop & Rap
0chdEzeIcgfNYbWJBpgvzR,120,4431,USUM71713433,7dGJo4pcD2V6oG8kP0tJRR,2017-12-15,1,0.612,274627,0.904,-6.076,0.429,0,0.17,0.555,75.801,UMG,US,HipHop & Rap
0chM41ZF3C2A742B2jxzIp,181,4593,DEA622000380,1a71mkqZC54WhePSbnq7RK,2020-03-27,1,0.823,154521,0.613,-6.803,0.281,4.17e-06,0.137,0.555,146.049,WARNER,DE,HipHop & Rap
0Clb9aiXWa0dvVff5aN4VN,127,2772,NOUM71700222,3AVfmawzu83sp94QW7CEGm,2017-08-25,0,0.775,184909,0.597,-5.666,0.159,0,0.156,0.537,122.069,UMG,NO,Pop
0CLnkxpa3M4eA3HeGaERat,52,5389,USCJY1750009,06HL4z0CvFAxyc27GXpf02,2017-10-20,0,0.794,209680,0.537,-6.865,0.169,4.98e-06,0.227,0.418,92.022,UMG,US,Pop
0cNH1IsjBVRdeDcpwHAfve,197,1948,GBAHS1700546,6MDME20pz9RveH9rEXvrOM,2017-06-23,0,0.642,252034,0.734,-6.788,0.031,0,0.102,0.622,123.972,WARNER,GB,Electronic & Dance
0CNx6gPB5UXE2sZGa5CUjl,137,2390,DEQ121745143,5pVRwX5ZQR7hfJ18w8ZYkl,2017-04-28,1,0.424,158182,0.314,-9.292,0.0304,0.0054,0.124,0.0701,109.868,INDEP,DE,HipHop & Rap
0CokSRCu5hZgPxcZBaEzVE,3,16596,QZ8TY1700001,3JhNCzhSMTxs9WLGJJxWOY,2017-09-22,1,0.731,220454,0.794,-5.126,0.0522,0,0.112,0.356,139.994,WARNER,US,HipHop & Rap
0cqRj7pUJDkTCEsJkx8snD,197,3546,USCJY1431349,06HL4z0CvFAxyc27GXpf02,2014-01-01,0,0.647,219200,0.8,-5.384,0.165,0,0.334,0.942,160.078,UMG,US,Pop
0cSNN4fgW1RFDQV58eVRKK,159,3516,QMRSZ1800686,6VsU92soWFLtVsSP65rkrN,2018-09-07,0,0.473,181216,0.757,-5.103,0.0483,0,0.151,0.425,168.005,WARNER,US,Rock
0ct6r3EGTcMLPtrXHDvVjc,25,12497,CH3131340464,1vCWHaC5f2uS3yhpwWbIA6,2014-01-01,0,0.527,176658,0.835,-5.298,0.0433,0,0.249,0.654,125.983,UMG,CH,Electronic & Dance
0CvOvWhTXu6Hy9JigQCQjS,66,5947,DEAR41239760,2lIPqh4d4EW2MhSVhCs7FR,2012-11-28,0,0.492,405356,0.852,-5.208,0.0741,0.898,0.152,0.473,127.984,INDEP,DE,Electronic & Dance
0Cy2x4vkNHiZ2Z3XiZE5Yu,16,18198,DELV41801780,4lDiJcOJ2GLCK6p9q5BgfK,2019-05-24,0,0.798,170624,0.668,-5.712,0.271,0,0.0695,0.537,99.895,WARNER,DE,HipHop & Rap
0CZ8lquoTX2Dkg7Ak2inwA,42,7615,USSM11801303,6beUvFUlKliUYJdLOXNj9C,2018-02-23,1,0.6,225133,0.535,-7.043,0.107,4.7e-06,0.162,0.269,71.912,SONY,US,Pop
0d0d2CuQSQDF7Q7vNhwA3i,1,34561,DEWS21700044,4WZGDpNwrC0vNQyl9QzF7d,2018-04-27,1,0.749,263647,0.66,-6.143,0.241,0,0.133,0.542,123.96,SONY,DE,HipHop & Rap
0d2iYfpKoM0QCKvcLCkBao,12,18605,USUM71809132,5CiGnKThu5ctn9pBxv7DGa,2018-07-12,0,0.56,173800,0.68,-7.648,0.321,0,0.116,0.319,89.391,UMG,US,Pop
0d2vY2TqqmWPuXUm1vcwa5,151,3023,QMEU31802847,7gZfnEnfiaHzxARJ2LeXrf,2018-02-23,1,0.764,138474,0.799,-4.815,0.165,0,0.715,0.72,95.069,UMG,US,HipHop & Rap
0d5K8WMo3hgx7Q8NgyrprC,127,4845,DELJ81899215,2YIxQoGvBukvoC1CbJ7opS,2018-09-28,0,0.597,199713,0.648,-5.277,0.0894,0,0.342,0.446,169.914,INDEP,DE,Pop
0d5rZe3RMBbVYY4BDAxqGF,195,1689,ATDA01700001,1R3V0zMaN332PUtQqhZLEk,2017-03-23,0,0.641,186929,0.554,-7.968,0.0353,5e-04,0.108,0.483,97.015,INDEP,AT,Pop
0d8ZbnRoW1TJ3qEleTrYHH,187,2254,USJI19910614,5rSXSAkZ67PYJSvpUpkOr7,1995-06-01,0,0.689,213307,0.694,-5.83,0.027,0,0.148,0.482,99.039,SONY,US,Pop
0D8ZpOXVjapLXrjz5VfZSD,60,5053,GBUM71705145,2wY79sveU1sp5g7SokKOiI,2017-10-06,1,0.381,221596,0.379,-9.36,0.0501,2.79e-06,0.0864,0.153,175.067,UMG,GB,Pop
0dA2Mk56wEzDgegdC6R17g,4,16625,USUM71700736,2qxJFvFYMEDqd7ui6kSAcq,2017-02-23,0,0.679,210091,0.634,-5.024,0.0654,0,0.115,0.498,102.013,UMG,US,Electronic & Dance
0dAKW4uCBlmvjGYQPoWpjp,56,7701,DEPI81705935,698r8Iqzya5gqgQqp6JthF,2018-07-05,0,0.791,179751,0.834,-6.835,0.0393,0.0261,0.913,0.96,127.994,INDEP,DE,Electronic & Dance
0DAmSYQW9kq9gQNDI002KP,139,7459,USRE19600231,5hW4L92KnC6dX9t7tYM4Ve,1971-06-22,0,0.405,245040,0.152,-13.901,0.0395,1e-04,0.104,0.383,61.34,WARNER,US,Pop
0dbTQYW3Ad1FTzIA9t90E8,59,6879,USUG11802109,55Aa2cqylxrFIXC767Z865,2018-09-28,1,0.855,324189,0.694,-4.393,0.169,0,0.109,0.49,122.078,UMG,US,HipHop & Rap
0dcIQRTImoNSDLjHdM9gGz,144,2909,DEZ651715164,22tB2wbnB3pexB04xtncrG,2017-11-24,0,0.351,199038,0.899,-3.055,0.145,4e-04,0.387,0.433,101.834,INDEP,DE,Pop
0ddAWjo6WPuXgF36mfEZQm,109,5149,FR59R1877593,0wwDZj4zgZORjTGhTujAKx,2018-10-26,1,0.769,155266,0.717,-5.489,0.374,0,0.303,0.483,104.369,INDEP,FR,HipHop & Rap
0Deg91l2YbD3NvQyPYm16w,109,6510,DEBN21800002,1SUu1Bi7ev9HbOzyVC77qD,2018-12-07,1,0.748,160879,0.793,-5.734,0.284,1e-04,0.117,0.382,120.338,SONY,DE,HipHop & Rap
