week,track_id,region,streams,rank
2017-01-08,3oUZXcz9WLNO71yHAumFbH,at,2913,192
2017-01-08,3qaYuV5XZAwiOvGE91HhwS,at,15150,101
2017-01-08,3qlF4ENgFTbAbPZfFF9lxt,at,13348,86
2017-01-08,3qLwtC9jEWugjkzyZlYgeg,at,1957,152
2017-01-08,3SGWp9fJCzgK0WcpcKSQdy,at,1955,150
2017-01-08,3SqvR3HYLlCTYzbDXJ52OC,at,19352,79
2017-01-08,3TRFq09DUgYj1mug6RRqJW,at,64932,15
2017-01-08,3TZ3MiMILR5wrQbbWiFUwI,at,20551,67
2017-01-08,3V2pTc1zYbZGzHlyd3YtlH,at,1456,182
2017-01-08,40UroIGvsMPLPBYwH8rMNA,at,28170,58
2017-01-08,40YcuQysJ0KlGQTeGUosTC,at,13183,121
2017-01-08,43jBqV3j3Xi1g6wO0bhIMd,at,68150,15
2017-01-08,463oFGElXVcP8ueC72zvMj,at,12000,122
2017-01-08,46jLy47W8rkf8rEX04gMKB,at,2697,169
2017-01-08,4bHsxqR3GMrXTxEPLuK5ue,at,4726,177
2017-01-08,4dASQiO1Eoo3RJvt74FtXB,at,22748,64
2017-01-08,4F7A0DXBrmUAkp32uenhZt,at,9594,155
2017-01-08,4h9RkpbGEsz9c8O8lemA2g,at,2667,178
2017-01-08,4Hf7WnR761jpxPr5D46Bcd,at,37412,44
2017-01-08,4hiUYb2nb6NlfTP9CD38Pe,at,3081,87
2017-01-08,4KAs4IcxluXDFGuV4XCEJa,at,1952,153
2017-01-08,4Km5HrUvYTaSUfiSGPJeQR,at,22856,63
2017-01-08,4nMlau89VAjmV7agkl7OY3,at,22700,63
2017-01-08,4nxvRweTK5ZZhbH3G7PuEn,at,20229,70
2017-01-08,4O4xuKdvJvl7HpFlYGwudS,at,4533,96
2017-01-08,4PdJSsESm34djLfBde9Pr2,at,52133,23
2017-01-08,4pdPtRcBmOSQDlJ3Fk945m,at,60165,19
2017-01-08,4pLwZjInHj3SimIyN9SnOz,at,29168,52
2017-01-08,4Q4jmPHwu0wrJvqrld0FQ6,at,30693,52
2017-01-08,4QdovcM8j50QPlyR7tH4xe,at,11786,136
2017-01-08,4qqArAiTPueDxIp7cf87h7,at,26221,60
2017-01-08,4rkEjyRMjc6rcj7WROZ9XK,at,42985,35
2017-01-08,4tCtwWceOPWzenK2HAIJSb,at,15959,97
2017-01-08,4TZy1wLyHec06pwgFYDh1a,at,62185,17
2017-01-08,4vb4mFvYsr2h6enhjJsq9Y,at,29760,53
2017-01-08,4VZM71F8XAoLRuNyNLxwWS,at,1518,154
2017-01-08,4WjH9Bzt3kx7z8kl0awxh4,at,10070,176
2017-01-08,53e5O0USYgSCv4md0CXpMY,at,2272,128
2017-01-08,550rQQCGkrTzvp4SfpOPzx,at,13501,108
2017-01-08,58zsLZPvfflaiIbNWoA22O,at,51582,24
2017-01-08,5aAx2yezTd8zXrkmtKl66Z,at,74188,12
2017-01-08,5CPqOpKSk0QcJ3dGdaWcRB,at,6421,77
2017-01-08,5CXjevTAQIYO1Z0yyiOOno,at,1298,198
2017-01-08,5DA77EqppDmCTWGovd4oTP,at,18001,88
2017-01-08,5DunkTHxwszBIlEdBeyU6q,at,3279,187
2017-01-08,5dwUbAB8YvBey0lP92gdMd,at,4134,173
2017-01-08,5eek2X5459T1HoYJk2CKXv,at,4591,170
2017-01-08,5ev0Z2lFzmhjlQCWpRAWiG,at,4107,178
2017-01-08,5GFDrUTLGJix84sNhjCG0g,at,14016,115
2017-01-08,5GXAXm5YOmYT0kL5jHvYBt,at,42870,35
2017-01-08,5hIR7SX1fSrr5evIAPDY5o,at,39222,41
2017-01-08,5hYTyyh2odQKphUbMqc5gN,at,23269,64
2017-01-08,5hz9DEkahyWoTs3rxJOTtw,at,27257,57
2017-01-08,5iYe4mt1bf1KVzVM8EY6y8,at,2698,189
2017-01-08,5knuzwU65gJK7IF5yJsuaW,at,110936,3
2017-01-08,5LlsD7LdSMkGV4Iu0a2Zq0,at,2758,178
2017-01-08,5MFzQMkrl1FOOng9tq6R9r,at,63899,16
2017-01-08,5nA67Y0XX9JipZwYxX7Gl7,at,11441,134
2017-01-08,5NafFxaLg9Ep21oTHBw7Zq,at,48784,25
2017-01-08,5OOkp4U9P9oL23maHFHL1h,at,15812,103
2017-01-08,5qeL0fWg4IDLZNUjVu53f2,at,1397,195
2017-01-08,5tf1VVWniHgryyumXyJM7w,at,6917,166
2017-01-08,5uCax9HTNlzGybIStD3vDh,at,81287,8
2017-01-08,5UCsGZSezdlGA1bY3QMgXG,at,4308,108
2017-01-08,5v9N8Rx3QsFvr50cxyQcA3,at,10167,166
2017-01-08,5yKfZwcuSoEkOemLJX6hEm,at,15948,92
2017-01-08,5Z01UMMf7V1o0MzF86s6WJ,at,13006,129
2017-01-08,60a0Rd6pjrkxjPbaKzXjfq,at,1377,198
2017-01-08,63Qco1ncI5U4qEUnxL1DsH,at,2703,192
2017-01-08,64xJ1MMFxxK6osZxJH857T,at,2649,175
2017-01-08,661bbtA19xopO3lH0J4Qvr,at,4656,98
2017-01-08,68EMU2RD1ECNeOeJ5qAXCV,at,16717,98
2017-01-08,69bp2EbF7Q2rqc5N3ylezZ,at,11908,141
2017-01-08,6A8dnC0xkiuWN4BshmTB2I,at,15495,91
2017-01-08,6b8Be6ljOzmkOmFslEb23P,at,37302,46
2017-01-08,6bLopGnirdrilrpdVB6Um1,at,19902,82
2017-01-08,6cAKeFFYW2aClZSUyvqAEW,at,11460,141
2017-01-08,6CDaYzCjahDKqFAIslpveh,at,2201,132
2017-01-08,6DNtNfH8hXkqOX1sjqmI7p,at,40508,39
2017-01-08,6EN6YYxT2Cv88XJotvuCQW,at,1780,173
2017-01-08,6fujklziTHa8uoM5OQSfIo,at,50351,26
2017-01-08,6fxVffaTuwjgEk5h9QyRjy,at,22704,63
2017-01-08,6gTJaPuj8DT8RjuDJyBgzP,at,2929,144
2017-01-08,6hjck7ERXicpsW51UkdHCA,at,4034,179
2017-01-08,6HUnnBwYZqcED1eQztxMBN,at,78954,8
2017-01-08,6i0V12jOa3mr6uu4WYhUBr,at,46998,28
2017-01-08,6IGA5YrFiEr5ANrMqKkR6H,at,1336,191
2017-01-08,6JV2JOEocMgcZxYSZelKcc,at,22887,65
2017-01-08,6JyuJFedEvPmdWQW0PkbGJ,at,1298,198
2017-01-08,6Knv6wdA0luoMUuuoYi2i1,at,1591,194
2017-01-08,6mICuAdrwEjh6Y6lroV2Kg,at,33517,51
2017-01-08,6nxQdXa1uAL0rY72wPZu89,at,52029,22
2017-01-08,6O6M7pJLABmfBRoGZMu76Y,at,11560,145
2017-01-08,6O85MfGECKBqAK2MgSbCaj,at,20327,69
2017-01-08,6OZh916QF8XNunWaP97WEZ,at,14069,113
2017-01-08,6PCUP3dWmTjcTtXY02oFdT,at,133849,2
2017-01-08,6rQSrBHf7HlZjtcMZ4S4bO,at,7382,163
2017-01-08,6rwCkGBh7CV6pcdxZKbcsG,at,41307,39
2017-01-08,6s5smacBOoWoI08Vi6EX5T,at,1341,186
2017-01-08,6swQNgqYQmtBlUT7VydnxU,at,3936,200
2017-01-08,6t2ubAB4iSYOuIpRAOGd4t,at,15758,96
2017-01-08,6v6xHeuMLbCuddN0ETrGhs,at,12675,123
2017-01-08,6vSwxzO2Qf4BinHSXRwZJe,at,1237,198
2017-01-08,6wHRm1KR8pzVDPdmR6Qovj,at,20697,76
2017-01-08,6yr8GiTHWvFfi4o6Q5ebdT,at,12237,137
2017-01-08,6yxQYuItvkkjEDGvORwzeD,at,13274,112
2017-01-08,7129iqBafaphfc3WPCGC0L,at,11893,137
2017-01-08,728zbo72kOoYdGR3AhNsyF,at,8904,58
2017-01-08,72jbDTw1piOOj770jWNeaG,at,20177,16
2017-01-08,7675gjlUZzneYiMrQ9Inx8,at,1414,177
2017-01-08,767AsV1cQwmOU4PJG96MzO,at,3110,166
2017-01-08,76gwG061wqdatYhicO2hG4,at,87675,6
2017-01-08,78rIJddV4X0HkNAInEcYde,at,78801,8
2017-01-08,7abpmGpF7PGep2rDU68GBR,at,44890,24
2017-01-08,7aV2mflaASUmGhCErm7kBO,at,39405,33
2017-01-08,7BKLCZ1jbUBVqRi2FVlTVw,at,74208,11
2017-01-08,7cufww06qM0dH2rpkch4fi,at,8996,171
2017-01-08,7eINNUMHd6YAPldsUlCz9q,at,21024,68
2017-01-08,7gHs73wELdeycvS48JfIos,at,22223,67
2017-01-08,7Is0OPWVcN8DdZpcNuClcy,at,4548,148
2017-01-08,7istTRCq9OK5cEC8sPAc50,at,22649,63
2017-01-08,7lQ8MOhq6IN2w8EYcFNSUk,at,10594,167
2017-01-08,7of1slAJIWrXxP8ikAHxje,at,30164,51
2017-01-08,7qiZfU4dY1lWllzX7mPBI3,at,172064,1
2017-01-08,7sU6BDmS1qwb78OpUMARPb,at,13347,118
2017-01-08,7vRriwrloYVaoAe3a9wJHe,at,13544,113
2017-01-08,7xHWNBFm6ObGEQPaUxHuKO,at,21893,72
2017-01-08,7yyRTcZmCiyzzJlNzGC9Ol,at,17156,90
2017-01-08,7zja6rwquGA6vzLolzKrda,at,11726,128
2017-01-08,7zTx8ePYAmPFQuxP3xlXZn,at,11881,135
2017-01-15,00vk0sEfb6mr2ehwSw0Uhn,at,13230,122
2017-01-15,014J7jX1wSv0manSdRnveo,at,6083,165
2017-01-15,02WacdrRpm4zlP8H7X6bnQ,at,17427,85
2017-01-15,03n91BgbUx5fv8ZEbuoJTk,at,4465,178
2017-01-15,042x9bsUBWW2fJgJ6fUh61,at,15070,94
2017-01-15,044qU7kwVZaDwzWnRsmVVL,at,8106,128
2017-01-15,04CttTezSnv71USiiG9mIo,at,13774,112
2017-01-15,04DwTuZ2VBdJCCC5TROn7L,at,46555,31
2017-01-15,05Mp2UJulSttxQ4E6hQPH3,at,42102,38
2017-01-15,08XQqKCJS2ogjrvkOymRYq,at,1573,170
2017-01-15,0ADG9OgdVTL7fgREP75BrZ,at,13118,123
2017-01-15,0azC730Exh71aQlOt9Zj3y,at,8796,183
2017-01-15,0B8B8cVRFIG1yznoQe7c9s,at,14407,99
2017-01-15,0cAuqPI1R8RlFsXXWWO039,at,12463,133
2017-01-15,0ekFioHmdtwcITYOYXavl6,at,13150,118
2017-01-15,0eZBeB2xFIS65jQHerispi,at,15164,104
2017-01-15,0gb1J5UrTpzaU1s3nupgCd,at,12457,125
2017-01-15,0h4FK0CnlZ3oJnZ6quEk1P,at,11650,127
2017-01-15,0hNduWmlWmEmuwEFcYvRu1,at,45092,31
2017-01-15,0JiVRyTJcJnmlwCZ854K4p,at,109761,3
2017-01-15,0L7loeTIg6akW84aEQZpCT,at,14931,98
2017-01-15,0L87MffumRNWrY2SNUFcvs,at,29430,56
2017-01-15,0lmdsH1MIoLsMymnNpd6HU,at,15138,95
2017-01-15,0OwX5aROoW1Iip8FV51Efg,at,20576,77
2017-01-15,0prNGof3XqfTvNDxHonvdK,at,58036,20
2017-01-15,0QjewL57d6QobAvn1JoQd9,at,11332,146
2017-01-15,0QsvXIfqM0zZoerQfsI9lm,at,42602,37
2017-01-15,0SGkqnVQo9KPytSri1H6cF,at,15345,100
2017-01-15,0t4v7Q4yzb9SOQohayL33W,at,16089,91
2017-01-15,0tICYNayWWhH9GPeFrfjfD,at,12210,133
2017-01-15,0WCEaydwN65cvwaW8aqptF,at,11933,135
2017-01-15,0xCXcq4y44uHJtJ7zZDF3d,at,28384,53
2017-01-15,0Xt07wEnASnw91iFJ1su1j,at,3351,160
2017-01-15,0y1QJc3SJVPKJ1OvFmFqe6,at,3649,139
2017-01-15,0YHUITU3w6ws1v8ehT264g,at,12730,111
2017-01-15,0zMzyHAeMvwq5CRstru1Fp,at,11993,121
2017-01-15,0Zx8khUcEfCFK2AEoIhC92,at,22668,67
2017-01-15,17Fd6Yb7mSbinKG8LoWfFl,at,14854,108
2017-01-15,1a5Yu5L18qNxVhXx38njON,at,56132,22
2017-01-15,1Bqxj0aH5KewYHKUg1IdrF,at,12313,127
2017-01-15,1cG0umU5TKStygKsPFZ9pY,at,87534,6
2017-01-15,1CnPYaKxTVb4LWOtiGOm0m,at,42001,24
2017-01-15,1CUVN2kn7mW5FjkqXTR2W1,at,15366,98
2017-01-15,1D3ODoXHBLpdxolZRHWV1j,at,46668,32
2017-01-15,1FUViuNSldssMIawrOXF2i,at,24446,61
2017-01-15,1HCw8XKtTgWWU3JlEUR0qQ,at,10803,155
2017-01-15,1kFJTEnAvJ70S5mXplUAFR,at,3733,124
2017-01-15,1lItf5ZXJc1by9SbPeljFd,at,9130,171
2017-01-15,1lntL1cI2UIWlxjL5QiN8g,at,12094,125
2017-01-15,1nTgtGpUoKpA97ZbgZPiZR,at,5413,109
2017-01-15,1OAiWI2oPmglaOiv9fdioU,at,15927,94
2017-01-15,1oc4kHthIpfa2jQnIL33GE,at,12988,113
2017-01-15,1onfcprzpSGh2LqrBh17AA,at,4962,125
2017-01-15,1PSBzsahR2AKwLJgx8ehBj,at,47104,29
2017-01-15,1qOLh0tI7trd1zdDKxYZTe,at,42149,38
2017-01-15,1rIKgCH4H52lrvDcz50hS8,at,10494,178
2017-01-15,1Rl40PsX4mh9xVOeGHq86B,at,9888,151
2017-01-15,1Slwb6dOYkBlWal1PGtnNg,at,12811,124
2017-01-15,1ssmjAYSU5PbmsjLq5yrNH,at,52821,23
2017-01-15,1sXUWdKx03aP9Gmzft58rt,at,7033,95
2017-01-15,1tdohH49HMAFjlp1QSo6j8,at,5223,74
2017-01-15,1uoL9GX45dTnmrWQ7Ii1Ft,at,1427,183
2017-01-15,1UXyQicTgZI4PT4zflpodi,at,12860,107
2017-01-15,1VoHrSS3QQ6TbpabLrFiYb,at,11503,152
2017-01-15,1vvNmPOiUuyCbgWmtc6yfm,at,56384,20
2017-01-15,1WP1r7fuvRqZRnUaTi2I1Q,at,11320,148
2017-01-15,1wtSGWYO6JDMzpRauuQC96,at,4229,186
2017-01-15,1xznGGDReH1oQq0xzbwXa3,at,32165,50
2017-01-15,1yNyoWWWikbLhwIGWjZuDW,at,48576,28
2017-01-15,1YW369EbVyjpeLE3YbsjKQ,at,10644,169
2017-01-15,21Jm8e4P2xykNsI2age7pC,at,1650,182
2017-01-15,26hcyzSE154xMZCbFdtInA,at,12723,129
2017-01-15,27SdWb2rFzO6GWiYDBTD9j,at,23156,58
2017-01-15,28CWzJEydS0er9hU3TEYyJ,at,6102,166
2017-01-15,2a5VluIESm1JP4Qwvo02H8,at,3104,166
2017-01-15,2Ae5awwKvQpTBKQHr1TYCg,at,15733,94
2017-01-15,2aFiaMXmWsM3Vj72F9ksBl,at,5561,188
2017-01-15,2aksifNn5ph8igDOkPBA02,at,16757,87
2017-01-15,2BrzlUj1u1CtvaJDGIKpsP,at,18180,79
2017-01-15,2CPqh63wRVscbceKcPxwvv,at,25993,60
2017-01-15,2e6L8mAClebcUmNi1HkyyP,at,5222,140
2017-01-15,2Fjz5ZC5BvFdCqcnTZ3ilH,at,14468,113
2017-01-15,2H6dHxAxGq5oQ9EiinNpXT,at,12165,141
2017-01-15,2hgzdQdnfWwtdpZbhZlV72,at,1581,192
2017-01-15,2IDDQFHRf9iH35jeL89uNs,at,11641,154
2017-01-15,2KHbPYI22yWIOgWUsApYIS,at,23185,63
2017-01-15,2KMJ5CoxY4ECG9TZyNWmpv,at,11433,148
2017-01-15,2Lg1njXKvhgv72U9QkrwXi,at,2765,198
2017-01-15,2MHCiOohBZEQuLgDTPvSzF,at,20406,75
2017-01-15,2nAAFnHiXRdWhsqoeqhhnr,at,1600,158
2017-01-15,2nYpbaLykC2cjU8Yt5KF1v,at,77447,11
2017-01-15,2pYvd6cHcAIMAM6xMD6nok,at,1647,156
2017-01-15,2rizacJSyD9S1IQUxUxnsK,at,43116,36
2017-01-15,2s76aKBWKShlwPC4xTtEEE,at,4670,155
2017-01-15,2tUxTQSGGteM7HljpqWU6J,at,16230,84
2017-01-15,2wDjpPW3HZdA9quPPmZAMu,at,13155,115
2017-01-15,2XMTqoHHSH0lvuXrvIEdco,at,19351,83
2017-01-15,2Z8WuEywRWYTKe1NybPQEW,at,20583,72
2017-01-15,30t2cItUPY7CvZOup7zptn,at,11603,138
2017-01-15,33B2QbtAj8mbDpwvGTOnBt,at,9040,98
2017-01-15,343YBumqHu19cGoGARUTsd,at,41079,41
2017-01-15,3AsAuGTaDQzavZZThyYlop,at,21069,75
2017-01-15,3B7udSGy2PfgoCniMSb523,at,11440,142
2017-01-15,3bidbhpOYeV4knp8AIu8Xn,at,3197,185
2017-01-15,3cFsmM51N5zMAuu1nNY4Tw,at,62749,17
2017-01-15,3cNjgVBKTJ1SvKhunrCdVy,at,4292,184
2017-01-15,3CRDbSIZ4r5MsZ0YwxuEkn,at,18029,86
2017-01-15,3D3Tkk0d9UmECpH5Fprmuv,at,12988,89
2017-01-15,3E2Zh20GDCR9B1EYjfXWyv,at,25728,56
2017-01-15,3EmmCZoqpWOTY1g2GBwJoR,at,71779,14
2017-01-15,3fJua408ovMRQ0JYGepaAY,at,11568,134
2017-01-15,3g62kHCCbNwhEKYywx5Xwz,at,8619,188
2017-01-15,3hB5DgAiMAQ4DzYbsMq1IT,at,12597,132
2017-01-15,3KbCjPkewCmJt09FYtyVK5,at,12762,126
2017-01-15,3N08HLCSwOHhMQKJGIZ7rE,at,10179,130
2017-01-15,3NdDpSvN911VPGivFlV5d0,at,103088,5
2017-01-15,3nmWV4qvKl7rPdX99SyQem,at,1563,196
2017-01-15,3qaYuV5XZAwiOvGE91HhwS,at,15046,101
2017-01-15,3qlF4ENgFTbAbPZfFF9lxt,at,10442,122
2017-01-15,3qLwtC9jEWugjkzyZlYgeg,at,1330,199
2017-01-15,3S2kxneiC4nGxEWGs1S2D5,at,6108,161
2017-01-15,3SGWp9fJCzgK0WcpcKSQdy,at,12646,129
2017-01-15,3SqvR3HYLlCTYzbDXJ52OC,at,18262,85
2017-01-15,3TRFq09DUgYj1mug6RRqJW,at,65459,17
2017-01-15,3TZ3MiMILR5wrQbbWiFUwI,at,19876,79
2017-01-15,40UroIGvsMPLPBYwH8rMNA,at,33784,51
2017-01-15,40YcuQysJ0KlGQTeGUosTC,at,12388,134
2017-01-15,43jBqV3j3Xi1g6wO0bhIMd,at,73665,13
2017-01-15,463oFGElXVcP8ueC72zvMj,at,11791,129
2017-01-15,4aWmUDTfIPGksMNLV2rQP2,at,3541,147
2017-01-15,4bHsxqR3GMrXTxEPLuK5ue,at,7748,172
2017-01-15,4dASQiO1Eoo3RJvt74FtXB,at,22194,68
2017-01-15,4eP9Et7gkdPf6eeCRNal75,at,1869,145
2017-01-15,4F7A0DXBrmUAkp32uenhZt,at,11484,153
2017-01-15,4h9RkpbGEsz9c8O8lemA2g,at,1590,191
2017-01-15,4Hf7WnR761jpxPr5D46Bcd,at,38531,47
2017-01-15,4hiUYb2nb6NlfTP9CD38Pe,at,6735,138
2017-01-15,4Km5HrUvYTaSUfiSGPJeQR,at,25207,61
2017-01-15,4nMlau89VAjmV7agkl7OY3,at,23285,64
2017-01-15,4nxvRweTK5ZZhbH3G7PuEn,at,18639,81
2017-01-15,4O4xuKdvJvl7HpFlYGwudS,at,4559,146
2017-01-15,4PdJSsESm34djLfBde9Pr2,at,49515,28
2017-01-15,4pdPtRcBmOSQDlJ3Fk945m,at,56423,22
2017-01-15,4pLwZjInHj3SimIyN9SnOz,at,29128,55
2017-01-15,4Q4jmPHwu0wrJvqrld0FQ6,at,32469,52
2017-01-15,4QdovcM8j50QPlyR7tH4xe,at,12097,131
2017-01-15,4qqArAiTPueDxIp7cf87h7,at,24708,62
2017-01-15,4rkEjyRMjc6rcj7WROZ9XK,at,42667,39
2017-01-15,4tCtwWceOPWzenK2HAIJSb,at,14810,102
2017-01-15,4TZy1wLyHec06pwgFYDh1a,at,61681,19
2017-01-15,4vb4mFvYsr2h6enhjJsq9Y,at,31146,53
2017-01-15,4WjH9Bzt3kx7z8kl0awxh4,at,2903,197
2017-01-15,53e5O0USYgSCv4md0CXpMY,at,2826,172
2017-01-15,550rQQCGkrTzvp4SfpOPzx,at,9980,142
2017-01-15,58zsLZPvfflaiIbNWoA22O,at,48410,27
2017-01-15,5aAx2yezTd8zXrkmtKl66Z,at,74230,13
2017-01-15,5CPqOpKSk0QcJ3dGdaWcRB,at,12486,88
2017-01-15,5DA77EqppDmCTWGovd4oTP,at,17830,86
2017-01-15,5dbSyYN5eWW3DzaLmu3ies,at,1449,177
2017-01-15,5DunkTHxwszBIlEdBeyU6q,at,13742,102
2017-01-15,5dwUbAB8YvBey0lP92gdMd,at,1515,187
2017-01-15,5eek2X5459T1HoYJk2CKXv,at,4449,187
2017-01-15,5ev0Z2lFzmhjlQCWpRAWiG,at,8437,128
2017-01-15,5GFDrUTLGJix84sNhjCG0g,at,15084,95
2017-01-15,5GXAXm5YOmYT0kL5jHvYBt,at,42291,37
2017-01-15,5hIR7SX1fSrr5evIAPDY5o,at,34412,44
2017-01-15,5hYTyyh2odQKphUbMqc5gN,at,35879,42
2017-01-15,5hz9DEkahyWoTs3rxJOTtw,at,25735,60
2017-01-15,5knuzwU65gJK7IF5yJsuaW,at,109437,3
2017-01-15,5MFzQMkrl1FOOng9tq6R9r,at,63736,17
2017-01-15,5nA67Y0XX9JipZwYxX7Gl7,at,4531,150
2017-01-15,5NafFxaLg9Ep21oTHBw7Zq,at,51034,27
2017-01-15,5OOkp4U9P9oL23maHFHL1h,at,15627,96
2017-01-15,5qeL0fWg4IDLZNUjVu53f2,at,3017,176
2017-01-15,5Rx6cMqFRxgtNY1RtCa4G7,at,1399,185
2017-01-15,5tf1VVWniHgryyumXyJM7w,at,4471,185
2017-01-15,5Ua3GXyHwiSfpNTMjq6m2z,at,1571,193
2017-01-15,5uCax9HTNlzGybIStD3vDh,at,76771,10
2017-01-15,5UCsGZSezdlGA1bY3QMgXG,at,3073,155
2017-01-15,5v9N8Rx3QsFvr50cxyQcA3,at,5852,166
2017-01-15,5yKfZwcuSoEkOemLJX6hEm,at,15550,96
2017-01-15,5Z01UMMf7V1o0MzF86s6WJ,at,13858,111
2017-01-15,63Qco1ncI5U4qEUnxL1DsH,at,1543,178
2017-01-15,64OZv7nYfdkUYF1FVzZWsY,at,7603,180
2017-01-15,661bbtA19xopO3lH0J4Qvr,at,4877,133
2017-01-15,68EMU2RD1ECNeOeJ5qAXCV,at,17280,90
2017-01-15,69bp2EbF7Q2rqc5N3ylezZ,at,12172,130
2017-01-15,6A8dnC0xkiuWN4BshmTB2I,at,17170,87
2017-01-15,6b8Be6ljOzmkOmFslEb23P,at,34556,49
2017-01-15,6bLopGnirdrilrpdVB6Um1,at,15946,86
2017-01-15,6C7RJEIUDqKkJRZVWdkfkH,at,1560,199
2017-01-15,6cAKeFFYW2aClZSUyvqAEW,at,13104,120
2017-01-15,6DNtNfH8hXkqOX1sjqmI7p,at,39713,43
2017-01-15,6fujklziTHa8uoM5OQSfIo,at,45526,30
2017-01-15,6fxVffaTuwjgEk5h9QyRjy,at,16547,84
2017-01-15,6hjck7ERXicpsW51UkdHCA,at,6049,170
2017-01-15,6HUnnBwYZqcED1eQztxMBN,at,93858,7
2017-01-15,6HzDEVbfnDD1p0qFKqiZWU,at,3133,81
2017-01-15,6i0V12jOa3mr6uu4WYhUBr,at,47364,31
2017-01-15,6I8R2dillIEsMrBm6IZqxv,at,1642,184
2017-01-15,6JV2JOEocMgcZxYSZelKcc,at,23574,68
2017-01-15,6mICuAdrwEjh6Y6lroV2Kg,at,40882,39
2017-01-15,6nxQdXa1uAL0rY72wPZu89,at,48799,26
2017-01-15,6O6M7pJLABmfBRoGZMu76Y,at,11644,157
2017-01-15,6O85MfGECKBqAK2MgSbCaj,at,23418,59
2017-01-15,6OZh916QF8XNunWaP97WEZ,at,13066,124
2017-01-15,6PCUP3dWmTjcTtXY02oFdT,at,121276,2
2017-01-15,6rQSrBHf7HlZjtcMZ4S4bO,at,9455,171
2017-01-15,6rupuJZn5L8ZMUZgVl0560,at,1551,198
2017-01-15,6rwCkGBh7CV6pcdxZKbcsG,at,38611,45
2017-01-15,6t2ubAB4iSYOuIpRAOGd4t,at,17320,76
2017-01-15,6T6VVT8B95kl21yoALJLBA,at,1717,170
2017-01-15,6v6xHeuMLbCuddN0ETrGhs,at,11963,140
2017-01-15,6wHRm1KR8pzVDPdmR6Qovj,at,20068,76
2017-01-15,6yr8GiTHWvFfi4o6Q5ebdT,at,12944,120
2017-01-15,6yxQYuItvkkjEDGvORwzeD,at,12622,118
2017-01-15,7129iqBafaphfc3WPCGC0L,at,12028,137
2017-01-15,728zbo72kOoYdGR3AhNsyF,at,14419,71
2017-01-15,72jbDTw1piOOj770jWNeaG,at,103228,2
2017-01-15,74nadxHkSGQm6eBIyqTHDP,at,9792,124
2017-01-15,7675gjlUZzneYiMrQ9Inx8,at,1473,186
2017-01-15,767AsV1cQwmOU4PJG96MzO,at,1560,197
2017-01-15,76gwG061wqdatYhicO2hG4,at,83043,8
2017-01-15,78rIJddV4X0HkNAInEcYde,at,82197,9
2017-01-15,7abpmGpF7PGep2rDU68GBR,at,58920,19
2017-01-15,7aV2mflaASUmGhCErm7kBO,at,26492,59
2017-01-15,7BKLCZ1jbUBVqRi2FVlTVw,at,74220,11
2017-01-15,7cufww06qM0dH2rpkch4fi,at,10836,165
2017-01-15,7eINNUMHd6YAPldsUlCz9q,at,19896,72
2017-01-15,7gHs73wELdeycvS48JfIos,at,21564,70
2017-01-15,7hE4OC3welar34bHX4zwcH,at,1434,196
2017-01-15,7Is0OPWVcN8DdZpcNuClcy,at,7857,153
2017-01-15,7istTRCq9OK5cEC8sPAc50,at,21928,73
2017-01-15,7lQ8MOhq6IN2w8EYcFNSUk,at,10710,167
2017-01-15,7of1slAJIWrXxP8ikAHxje,at,25599,59
2017-01-15,7qiZfU4dY1lWllzX7mPBI3,at,190621,1
2017-01-15,7sU6BDmS1qwb78OpUMARPb,at,13692,103
2017-01-15,7vRriwrloYVaoAe3a9wJHe,at,11473,126
2017-01-15,7xHWNBFm6ObGEQPaUxHuKO,at,22924,67
2017-01-15,7yyRTcZmCiyzzJlNzGC9Ol,at,15135,95
2017-01-15,7zja6rwquGA6vzLolzKrda,at,11882,120
2017-01-15,7zTx8ePYAmPFQuxP3xlXZn,at,14482,101
2017-01-22,00vk0sEfb6mr2ehwSw0Uhn,at,12967,135
2017-01-22,014J7jX1wSv0manSdRnveo,at,4587,159
2017-01-22,02WacdrRpm4zlP8H7X6bnQ,at,18262,78
2017-01-22,03n91BgbUx5fv8ZEbuoJTk,at,2853,174
2017-01-22,042x9bsUBWW2fJgJ6fUh61,at,14865,84
2017-01-22,04CttTezSnv71USiiG9mIo,at,15044,109
2017-01-22,04DwTuZ2VBdJCCC5TROn7L,at,43313,37
2017-01-22,05Mp2UJulSttxQ4E6hQPH3,at,42344,41
2017-01-22,0ADG9OgdVTL7fgREP75BrZ,at,12222,136
2017-01-22,0azC730Exh71aQlOt9Zj3y,at,4468,190
2017-01-22,0B8B8cVRFIG1yznoQe7c9s,at,12821,131
2017-01-22,0cAuqPI1R8RlFsXXWWO039,at,12178,138
2017-01-22,0ekFioHmdtwcITYOYXavl6,at,12526,123
2017-01-22,0eZBeB2xFIS65jQHerispi,at,15076,109
2017-01-22,0fg8CqpjdojMyXLNzM2PaJ,at,10351,51
2017-01-22,0FuTx2s3YH1ppmtiM6l0zI,at,3769,143
2017-01-22,0gb1J5UrTpzaU1s3nupgCd,at,12184,138
2017-01-22,0h4FK0CnlZ3oJnZ6quEk1P,at,10066,138
2017-01-22,0hNduWmlWmEmuwEFcYvRu1,at,45824,34
2017-01-22,0InjGAVVEsp38MnkRNDy8v,at,1839,170
