artistName	trackID	trackName	rank	streams	frequency	danceability	energy	key	loudness	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	isrc	spotifyArtistID	releaseDate	daysSinceRelease	top10	spotifyFollowers	mbid	artistCountry
post malone	0H8XeaJunhvpBdBFIYi6Sh	Deja Vu	55	2428026	14	0.613	0.702	7	-6.498	0.0458	0.0995	0	0.116	0.374	133.932	234213	4	USUM71608604	246dkjvS1zLTtiykXe5h60	09.12.2016	114	0	629600	b1e26560-60e5-4236-bbdb-9aa5a8d5ee19	0
florida georgia line	0H9Q7Vzu8nYRDBZYKbtU8d	Sippin’ On Fire	133	641195	3	0.478	0.929	10	-3.192	0.032	0.0051	0.0000103	0.348	0.742	142.956	193640	4	USUM71412659	3b8QkneNDz4JHKKKlLgYZg	08.10.2014	907	0	723043	c16817df-0160-490d-a437-c128cbca9218	US
kanye west	0HDdyhtep8nLbCbcjFNlcz	Real Friends	42	2581227	6	0.523	0.752	6	-6.244	0.429	0.277	0.000356	0.138	0.132	109.203	251573	5	USUM71603081	5K4W6rqBFWDnAN6FQUkS6x	15.06.2016	291	0	4422933	164f0d73-1234-4e2c-8743-d77bf2191051	0
dj khaled	0hKBQO2KtkDw99y7oUaTPf	Shining	167	1247807	4	0.768	0.807	2	-5.508	0.106	0.053	0.00000299	0.214	0.574	112.001	284000	4	USSM11701519	0QHgL1lAIqAw0HtD7YldmP	14.02.2017	47	0	851406	081a2d60-9791-4e05-a075-f1890355eeee	US
one direction	0HMjXBAZmSYOTTi33WpMso	History	28	2627004	12	0.655	0.699	11	-4.421	0.0493	0.0352	0	0.064	0.801	86.704	187427	4	GBHMU1500114	4AK6F7OLvEQ5QYCBNiQWHq	06.11.2015	513	0	6272840	1a425bbd-cca4-4b2c-aeb7-71cb176c828a	GB
petit biscuit	0hNduWmlWmEmuwEFcYvRu1	Sunset Lover	63	2124618	19	0.783	0.467	6	-9.474	0.0503	0.729	0.809	0.109	0.236	90.838	237793	4	FRX451599796	6gK1Uct5FEdaUWRWpU4Cl2	15.06.2015	657	0	145898	30ae6581-15ec-407b-b192-5f7b7ea214b2	FR
j. cole	0HtOJj7Kl74s1Ngf3MWeif	She's Mine Pt. 1	9	7798936	6	0.435	0.202	2	-15.097	0.0702	0.776	0.0976	0.245	0.0451	139.574	209080	4	QMJMT1601084	6l3HvQ5sa6mXTsMTB19rO5	09.12.2016	114	1	2637926	875203e1-8e58-4b86-8dcb-7190faf411c5	US
meek mill	0HVba4HUwHnGlkHNitXMEL	Bad For You (feat. Nicki Minaj)	171	571294	2	0.68	0.571	8	-7.054	0.222	0.378	0	0.103	0.0836	145.021	203573	4	USAT21501699	20sxb77xiYeusSH8cVdatc	29.06.2015	643	0	853329	31bcadcc-e1da-4cad-bec8-2f4f1d41b095	US
zara larsson	0HVj61S4pQJdQhgZP61G65	I Would Like	95	1665405	15	0.486	0.713	2	-3.949	0.0524	0.0853	0	0.0839	0.3	121.028	226720	4	USSM11609249	1Xylc3o4UrD53lo9CvFvVg	11.11.2016	142	0	861905	134e6410-6954-45d1-bd4a-0f2d2ad5471d	SE
meek mill	0hy1SOTEn9ifXTzOwnCwEr	All Eyes On You (feat. Chris Brown & Nicki Minaj)	11	2727277	37	0.589	0.658	11	-5.288	0.203	0.0242	0	0.118	0.254	77.521	223973	4	USAT21501575	20sxb77xiYeusSH8cVdatc	29.06.2015	643	0	853329	31bcadcc-e1da-4cad-bec8-2f4f1d41b095	US
travie mccoy	0HZWWaKieQ9ZETkTEUVTH2	Golden (feat. Sia)	125	695758	5	0.602	0.739	9	-5.655	0.0601	0.0142	0	0.371	0.423	82.008	215143	4	USAT21501653	7o9Nl7K1Al6NNAHX6jn6iG	15.06.2015	657	0	111091	76bf7aec-83f0-47a9-8964-eea180b99ac2	US
demi lovato	0i7bg5CcqyaceKjXaPXywN	Body Say	51	2151779	3	0.63	0.735	5	-4.787	0.037	0.00516	0.00000196	0.261	0.198	86.993	193893	4	USUM71605932	6S2OmqARrzebs0tKUEyXyp	01.07.2016	275	0	3109050	faf4cefb-036c-4c88-b93a-5b03dd0a0e6b	US
billy currington	0iA1unTbTbDOWUSlbwJ1pS	It Don't Hurt Like It Used To	192	831365	2	0.503	0.824	3	-4.039	0.0524	0.083	0	0.21	0.445	161.981	184506	4	USUM71504455	1By9QBFnjZAoI83BZppHlt	02.06.2015	670	0	313564	dbf94c49-0dd9-4f72-85d5-f548beb453f6	US
the weeknd	0ifooM33X1iBxVYyOkSbXW	A Lonely Night	22	3988727	5	0.853	0.65	7	-7.03	0.0837	0.0466	0.00000727	0.089	0.858	113.993	220173	4	USUG11601006	1Xyo4u8uXC1ZmMpatF05PJ	25.11.2016	128	0	5418891	c8b03190-306c-4120-bb0b-6f2ebfc06ea9	CA
chris lane	0IGMI8uzDaLhRVkRjIDYZ7	Fix	195	804709	3	0.532	0.896	0	-1.954	0.0375	0.0914	0	0.18	0.69	100.011	189187	4	QM4MA1500018	68abRTdO4meYReMWHvBYb0	30.10.2015	520	0	28820	4e1fea54-3b52-40c2-831a-94cd550d392d	0
zayn	0IKK48xF4eEdfofyaeKWWO	PILLOWTALK	1	9487783	8	0.588	0.702	11	-4.271	0.0496	0.104	0	0.089	0.41	124.909	203686	4	USRC11600042	5ZsFI1h6hIdQRw2ti0hz81	29.01.2016	429	1	1423958	985f7e6f-0a7e-4de7-b9ec-a5dac63cb2f7	GB
the lumineers	0IOFbRuU9O7BsRMVBT6Rbo	Ophelia	64	1444096	9	0.664	0.576	5	-6.429	0.0286	0.63	0.000198	0.0902	0.574	76.026	160097	4	USDMG1673802	16oZKvXb6WkQlVAjwo2Wbg	05.02.2016	422	0	1398822	bfcb6630-9b31-4e63-b11f-7b0363be72b5	0
ariana grande	0IsuyquSKlYA9IcWL5DxGM	Moonlight	118	1244414	1	0.368	0.402	9	-7.474	0.0398	0.416	0.00000266	0.0498	0.202	204.045	202360	3	USUM71602106	66CXWjxzNUsdJxJ2JdwvnR	20.05.2016	317	0	5782037	f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387	US
one direction	0iSWAT0EL8TwmzcgBjKMh6	What a Feeling	31	2575712	4	0.678	0.869	0	-4.345	0.0461	0.149	0	0.0593	0.883	123.964	200533	4	GBHMU1500111	4AK6F7OLvEQ5QYCBNiQWHq	11.11.2015	508	0	6272840	1a425bbd-cca4-4b2c-aeb7-71cb176c828a	GB
flo rida	0j2O6RH0weEh6i3YFBqfuo	Dirty Mind (feat. Sam Martin)	131	928469	6	0.766	0.74	5	-4.706	0.092	0.0565	0.0000149	0.287	0.765	115.071	183993	4	USAT21503949	0jnsk9HBra6NMjO2oANoPY	04.12.2015	485	0	4213009	4593d49a-7f67-46ba-9ec0-126bd676286f	US
john mayer	0j2WBxWZnWti5TpSxjJvPb	Love on the Weekend	65	1735090	2	0.729	0.546	7	-9.305	0.0285	0.547	0.00287	0.0651	0.404	119.941	212627	4	USSM11609513	0hEurMDQu99nJRq8pTxO14	18.11.2016	135	0	2117777	144ef525-85e9-40c3-8335-02c32d0861f3	US
drake	0JoaFxLgrqbWutREzcZBzS	One Dance	1	17799137	5	0.771	0.629	1	-5.79	0.0511	0.00802	0.00252	0.356	0.355	103.918	173975	4	USCM51600028	3TVXtAsR1Inumwj472S9r4	06.05.2016	331	1	9338907	9fff2f8a-21e6-47de-a2b8-7f449929d43f	CA
migos	0jOfl1nZf6sVBTG08Q4brn	Call Casting	29	3283724	5	0.852	0.727	1	-4.851	0.267	0.0962	0	0.154	0.48	130.014	232705	4	QMCE31600873	6oMuImdp5ZcFhWP0ESe6mG	12.01.2017	80	0	1004130	0221734a-35a8-40f7-b5c5-2f61a200bc7c	0
chance the rapper	0jx8zY5JQsS4YEQcfkoc5C	Angels (feat. Saba)	105	1346114	17	0.771	0.647	5	-5.127	0.376	0.294	0	0.37	0.695	155.914	206240	4	TCACO1667437	1anyVhU62p31KFi8MEzkbf	27.05.2016	310	0	1322248	373a4c98-a46b-48e4-86ec-f6ca65b4f438	0
chris brown	0k6DnZMLoEUH8NGD5zh2SE	Ayo	95	793655	23	0.823	0.563	6	-5.095	0.0443	0.0399	0	0.0851	0.67	98.031	225227	4	USRC11403042	7bXgB6jMjp9ATFy66eO08Z	06.01.2015	817	0	4077185	c234fa42-e6a6-443e-937e-2f4b073538a3	US
gwen stefani	0K6eUb8fOPOyJdGVWNjRwi	Make Me Like You	181	772290	1	0.739	0.717	5	-4.76	0.0473	0.0423	0.0000186	0.107	0.809	118.027	216948	4	USUM71600827	4yiQZ8tQPux8cPriYMWUFP	18.03.2016	380	0	695155	2e41ae9c-afd2-4f20-8f1e-17281ce9b472	0
drake	0k9RIzZtAo4DTQu0ZM6lNZ	Childs Play	27	3564953	35	0.74	0.47	1	-11.173	0.15	0.0163	0.00000475	0.199	0.299	80.016	241400	4	USCM51600084	3TVXtAsR1Inumwj472S9r4	06.05.2016	331	0	9338907	9fff2f8a-21e6-47de-a2b8-7f449929d43f	CA
travis scott	0KaA33vmmUEY77YD6L3KFi	Antidote	137	721980	2	0.716	0.647	1	-4.008	0.0345	0.119	0.0000138	0.121	0.159	131.04	263817	4	USSM11505661	0Y5tJX1MQlPlqiwlOH1tJY	04.09.2015	576	0	852844	e4a51f17-a57b-47b1-b37b-f552d0f8e9e6	US
dnce	0Kahm7qIT3oUsRSc4NWWmh	Cake By The Ocean	39	1881577	12	0.772	0.779	4	-5.479	0.0509	0.148	0	0.0534	0.89	118.998	218440	4	USUM71514637	6T5tfhQCknKG4UnH90qGnz	19.10.2016	165	0	566294	b02dc689-7859-461d-b70e-9fe1f64fddce	US
tech n9ne	0kIHfcHGFGm5xb0dSlKEdp	Hood Go Crazy	151	604158	4	0.912	0.644	11	-6.632	0.287	0.00714	0	0.107	0.516	96	225040	4	USQY51534920	6UBA15slIuadJ8h2lPRPos	04.05.2015	699	0	582269	dde3d9b1-0e44-48bc-b0c9-d739b3570000	US
logic	0KiKfllNTmhImvXVIHqR0z	Young Jesus	108	1006580	2	0.73	0.907	10	-3.408	0.122	0.0918	0	0.126	0.454	95.023	211573	4	USUM71516728	4xRYI6VqpkE3UwrDrAZL8L	13.11.2015	506	0	941252	713e751f-3ddb-4b77-b3b1-9e6f2e953ad5	US
bruno mars	0KKkJNfGyhkQ5aFogxQAPU	That's What I Like	3	8318168	17	0.853	0.56	1	-4.961	0.0406	0.013	0	0.0944	0.853	134.066	206693	4	USAT21602948	0du5cEVh5yTK9QJze8zA0C	18.11.2016	135	1	5986818	afb680f2-b6eb-4cd7-a70b-a63b25c763d5	US
g-eazy	0KMYgSe9JWHloFeEVBU6qq	Me, Myself & I	33	2011461	7	0.755	0.686	0	-6.106	0.0869	0.0174	0	0.11	0.384	111.977	252142	4	USRC11502210	02kJSzxNuaWGqwubyUba0Z	04.12.2015	485	0	1789323	db48610c-6d8f-4d10-90ca-c4d14bb1a8b1	US
ellie goulding	0kN5Ohxu97lwdDmP5n7FZE	On My Mind	10	3453066	7	0.702	0.705	0	-6.666	0.0543	0.258	0.00000593	0.0879	0.749	154.911	213445	4	GBUM71505456	0X2BH1fck6amBIoJhDVmmJ	06.11.2015	513	1	3272605	33ca19f4-18c8-4411-98df-ac23890ce9f5	0
bruno mars	0kN8xEmgMW9mh7UmDYHlJP	Versace On The Floor	74	1622432	7	0.578	0.574	2	-6.209	0.0454	0.196	0	0.083	0.286	174.152	261240	4	USAT21602949	0du5cEVh5yTK9QJze8zA0C	18.11.2016	135	0	5986818	afb680f2-b6eb-4cd7-a70b-a63b25c763d5	US
kelsea ballerini	0knbW9EwgSLfNFMWys1mQm	Love Me Like You Mean It	89	828749	4	0.645	0.84	4	-5.894	0.0518	0.0452	0	0.327	0.815	151.94	200027	4	USS9T1400224	3RqBeV12Tt7A8xH3zBDDUF	18.05.2015	685	0	115223	779d1126-e48c-43f2-8b51-005f3b116d7e	0
lil yachty	0l4EfZzVD0LyJhibHIIVxo	One Night (Extended)	120	1152074	9	0.764	0.475	0	-12.618	0.114	0.345	0	0.14	0.349	129.974	243270	4	QM8DG1600318	6icQOAFXDZKsumw3YXyusw	05.07.2016	271	0	605544	a668565b-41b8-44a8-9d5c-8e609dbf69fc	0
macklemore & ryan lewis	0lLDaAdXcjOQ7Mf2NXzXay	Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)	16	2736420	26	0.828	0.609	1	-4.402	0.0694	0.0916	0.00000121	0.291	0.724	109.725	292593	4	GMM881500002	5BcAKTbp20cv7tC5VqPFoC	26.02.2016	401	0	1821505	97b226c8-7140-4da3-91ac-15e62e131a81	0
dante klein	0lmdsH1MIoLsMymnNpd6HU	Let Me Hold You (Turn Me On)	35	3057559	20	0.68	0.774	1	-3.136	0.0697	0.101	0	0.113	0.332	102.949	163841	4	NLZ541600032	1b4DN8Vj0dnj5cceMFsRYN	15.07.2016	261	0	5255	b78788ad-72a7-49cd-be44-44b2ca2ad236	DE
dan + shay	0lQJBl9YEsoMtE8D4yTE9g	From the Ground Up	133	1033911	15	0.281	0.58	9	-5.967	0.0323	0.333	0	0.122	0.281	151.568	253933	3	USWB11600559	7z5WFjZAIYejWy0NI5lv4T	03.06.2016	303	0	147269	6a2d48d4-25c0-483d-b135-680af589a4ae	0
logic	0M2ZekrsEkru9Xp5rWnouQ	Paradise	170	706167	1	0.542	0.744	7	-7.979	0.299	0.124	0	0.0952	0.217	84.995	282173	4	USUM71516283	4xRYI6VqpkE3UwrDrAZL8L	13.11.2015	506	0	941252	713e751f-3ddb-4b77-b3b1-9e6f2e953ad5	US
bruno mars	0mBKv9DkYfQHjdMcw2jdyI	Chunky	89	1491008	1	0.571	0.539	5	-4.446	0.116	0.0208	0	0.125	0.717	202.103	186973	4	USAT21602946	0du5cEVh5yTK9QJze8zA0C	18.11.2016	135	0	5986818	afb680f2-b6eb-4cd7-a70b-a63b25c763d5	US
tee grizzley	0mGgkrD2phGmsBiDy58z1O	First Day Out	140	1439016	5	0.587	0.712	1	-6.312	0.414	0.173	0	0.126	0.402	97.991	254694	4	TCACT1656901	6AUl0ykLLpvTktob97x9hO	06.01.2017	86	0	23743	babeb28b-5142-4af9-a3c5-9987315f1fc3	0
daya	0Mlm5SrNK34Jqn8Rk1Gs3g	Sit Still, Look Pretty	101	1367441	6	0.657	0.739	2	-4.081	0.274	0.141	0	0.178	0.551	181.994	202221	4	QM3EH1500005	6Dd3NScHWwnW6obMFbl1BH	07.10.2016	177	0	293201	9e8a4e92-1598-47d9-80f7-646802abce76	US
sia	0MxvLntGSIgq2WA2aFPix8	Reaper	189	663741	1	0.567	0.773	6	-3.344	0.0451	0.0355	0.000109	0.095	0.733	82.947	218493	4	USRC11502936	5WUlDfRSoLAfcVSX1WnrxN	07.01.2016	451	0	3462808	2f548675-008d-4332-876c-108b0c7ab9c5	AU
lana del rey	0n2bvWvMwr0gbjcuTm92eW	Love	57	2338910	3	0.322	0.352	10	-10.986	0.0309	0.455	0.00333	0.11	0.258	70.429	278360	3	GBUM71604605	00FQb4jTyendYWaN8pK0wa	18.02.2017	43	0	4800318	b7539c32-53e7-4908-bda3-81449c367da6	US
kendrick lamar	0N3W5peJUQtI4eyR6GJT5O	King Kunta	92	937167	28	0.881	0.658	11	-4.53	0.101	0.00515	0	0.203	0.506	107.052	234693	4	USUM71502494	2YZyLoL8N0Wb9xBt1NhZWg	16.03.2015	748	0	3454488	381086ea-f511-4aba-bdf9-71c753dc5077	US
meghan trainor	0NmeI6UpRE27dxxgosD5n9	NO	16	3785992	10	0.742	0.809	1	-3.591	0.176	0.0116	0.00000277	0.726	0.641	93.95	213524	4	USSM11600935	6JL8zeS1NmiOftqZTRgdTz	13.05.2016	324	0	2116472	b2029169-2574-4305-820f-252a5fde3697	US
the weeknd	0NWqNXBJTpXbkI5rPWNy3p	All I Know	19	4220679	9	0.64	0.423	8	-10.567	0.0657	0.446	0.000151	0.095	0.168	120.029	321027	4	USUG11601010	1Xyo4u8uXC1ZmMpatF05PJ	25.11.2016	128	0	5418891	c8b03190-306c-4120-bb0b-6f2ebfc06ea9	CA
blink-182	0oOOVSZGuPriWBqwbh0uuJ	Cynical	142	999706	1	0.495	0.965	5	-2.964	0.188	0.00267	0	0.0763	0.25	100.028	115520	4	QMRSZ1600236	6FBDaR13swtiWwGhX1WQsP	01.07.2016	275	0	2049036	0743b15a-3c32-48c8-ad58-cb325350befa	US
ariana grande	0oWdtU4ius3XfFkEm0elVq	Greedy	116	1275977	2	0.631	0.707	1	-5.273	0.0893	0.0392	0	0.104	0.865	109.983	214907	4	USUM71602108	66CXWjxzNUsdJxJ2JdwvnR	20.05.2016	317	0	5782037	f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387	US
anne-marie	0OwX5aROoW1Iip8FV51Efg	Alarm	63	1987729	23	0.756	0.589	0	-5.093	0.232	0.0812	0	0.176	0.817	146.928	205593	4	GBAHS1600223	1zNqDE7qDGCsyzJwohVaoX	20.05.2016	317	0	89821	e3d5b5ec-101a-4529-9f2d-01dca64cf44e	GB
panic! at the disco	0OynBOa42KSFIvVrqnw7DO	Don't Threaten Me With A Good Time	141	719883	1	0.559	0.895	1	-4.476	0.0832	0.0154	0	0.175	0.563	183.825	213093	4	USAT21503695	20JZFwl6HVl6yg8a4H3ZqK	01.01.2016	457	0	2295236	b9472588-93f3-4922-a1a2-74082cdf9ce8	US
blake shelton	0p1HtkrNYxv0iDfEKwXSTp	Sangria	88	835205	9	0.646	0.724	9	-6.96	0.0265	0.017	0.00000139	0.153	0.541	115.984	233480	4	USWB11402379	1UTPBmNbXNTittyMJrNkvw	30.09.2014	915	0	1467945	2ad66473-ccb3-41d2-8756-b56680cdfe62	US
zhu	0P6RjFd2HgG2AXJadQuGfE	Working For It - Bonus Track	49	2323935	19	0.776	0.715	5	-6.587	0.0505	0.0971	0.0131	0.247	0.494	99.951	231813	4	USSM11506931	28j8lBWDdDSHSSt5oPlsX2	23.10.2015	527	0	221613	eca0569c-877e-4d72-a280-90581c2adfd5	CN
drake	0P7HlSwSY8mJCWIk4yunb0	Weston Road Flows	47	2835321	8	0.623	0.742	1	-6.963	0.296	0.0763	0	0.31	0.36	82.884	253533	4	USCM51600070	3TVXtAsR1Inumwj472S9r4	06.05.2016	331	0	9338907	9fff2f8a-21e6-47de-a2b8-7f449929d43f	CA
ellie goulding	0P8IK6UrU0ruwsGB4S7iCI	Codes	191	610577	1	0.517	0.681	5	-7.392	0.106	0.0256	0.0000744	0.111	0.353	184.09	196213	4	GBUM71505843	0X2BH1fck6amBIoJhDVmmJ	06.11.2015	513	0	3272605	33ca19f4-18c8-4411-98df-ac23890ce9f5	0
zayn	0PDUDa38GO8lMxLCRc4lL1	PILLOWTALK	2	6584851	35	0.584	0.7	11	-4.275	0.0456	0.117	0	0.0939	0.425	124.944	202747	4	USRC11600042	5ZsFI1h6hIdQRw2ti0hz81	29.01.2016	429	1	1423958	985f7e6f-0a7e-4de7-b9ec-a5dac63cb2f7	GB
carly rae jepsen	0PGLRTN0X6DrXh645WJCIY	I Really Like You	97	813039	4	0.623	0.81	5	-4.683	0.0418	0.00553	0.0000515	0.257	0.582	122.041	204773	4	USUM71501431	6sFIWsNpZYqfjUpaCgueju	02.03.2015	762	0	1871135	09887aa7-226e-4ecc-9a0c-02d2ae5777e1	CA
jeremih	0PJIbOdMs3bd5AT8liULMQ	oui	23	3484413	60	0.715	0.703	5	-3.825	0.0503	0.192	0	0.113	0.599	119.749	238320	4	USUM71513397	3KV3p5EY4AvKxOlhGHORLg	04.12.2015	485	0	868609	1c009a08-74d1-4682-bc56-8bfbe9e66b62	US
natalie la rose	0pn6qyOJYNwP9nhGg3L7dV	Somebody	44	1411216	11	0.845	0.534	0	-8.722	0.0385	0.00108	0.0000118	0.0689	0.734	104.972	189907	4	USUM71417961	2qdONMCoDngQk0eV4Avs1i	02.01.2015	821	0	79029	1d638d0a-fee3-49cc-aec5-c1d30dc4997a	NL
alessia cara	0prNGof3XqfTvNDxHonvdK	Scars To Your Beautiful	28	3381611	12	0.591	0.741	0	-5.751	0.139	0.0294	0	0.11	0.439	97.048	230227	4	USUM71506811	2wUjUUtkb5lvLKcGKsKqsR	11.03.2016	387	0	1010452	97e69730-3791-423b-9770-287261588854	CA
t-wayne	0PT7nlpo11hYYyfnBgtilT	Nasty Freestyle	28	1904602	17	0.779	0.472	11	-7.116	0.218	0.0577	0	0.114	0.4	135.051	142212	4	QMCE31500241	4MIULe6tfg2loNzBy5B9eu	04.05.2015	699	0	108324	25f35656-dd16-426c-842c-1709a4234781	0
a boogie wit da hoodie	0q5DrtpnnGpOvBy5nnPMbe	Timeless (DJ SPINKING)	125	1452456	13	0.569	0.761	5	-6.071	0.475	0.261	0.00000671	0.0748	0.321	180.122	184000	4	USAT21603116	31W5EY0aAly4Qieq6OFu6I	28.10.2016	156	0	240242	c1708d03-8a66-46eb-848e-fe0d233ffb39	US
marc e. bassy	0qRZ9ydGdzeVk3S01pLGoJ	You & Me	18	4051354	20	0.687	0.645	1	-8.38	0.19	0.0362	0	0.201	0.628	84.925	218480	4	USUM71603788	3tQx1LPXbsYjE9VwN1Peaa	05.08.2016	240	0	82152	723a441f-26d5-428c-8669-0f8b7276920f	0
d.r.a.m.	0qy5D3OJre7SPJNMOL9I71	Broccoli	5	6977283	20	0.886	0.525	8	-7.39	0.132	0.236	0	0.057	0.711	145.99	225205	4	USUYG1098775	5M0lbkGluOPXLeFjApw8r8	06.04.2016	361	1	242452	6247d69d-426f-440f-97e0-74a9a0b00358	0
zara larsson	0r4SsYcwvd8URat6AS2m6f	Lush Life	28	2626594	46	0.694	0.712	7	-3.923	0.046	0.133	0	0.211	0.794	98.022	201122	4	SEWEE1500509	1Xylc3o4UrD53lo9CvFvVg	09.06.2015	663	0	861905	134e6410-6954-45d1-bd4a-0f2d2ad5471d	SE
alicia keys	0rcDFdi19NtKf9NbHxr0k9	In Common	121	1066914	1	0.647	0.678	8	-7.092	0.0828	0.0182	0	0.0413	0.317	120.122	209051	4	USRC11600912	3DiDSECUqqY1AuBP8qtaIa	04.05.2016	333	0	1656159	8ef1df30-ae4f-4dbd-9351-1a32b208a01e	US
yo gotti	0rHJxNaQRMGK6Y4TUx3xRO	Castro	153	1192013	5	0.79	0.544	10	-6.624	0.368	0.643	0	0.13	0.471	146.077	219947	4	USSM11610180	6Ha4aES39QiVjR0L2lwuwq	23.12.2016	100	0	563580	b02ec63e-e78d-43e5-a594-462e95036e8d	US
big sean	0SGkqnVQo9KPytSri1H6cF	Bounce Back	3	8687610	6	0.77	0.567	2	-5.698	0.175	0.105	0	0.125	0.256	81.477	222360	4	USUM71614503	0c173mlxpT3dSFRgMO8XPh	03.02.2017	58	1	1975532	942a9807-9c1a-4a0e-a285-1fde2c5be9d1	0
yfn lucci	0sHxp844QRmAnmTRObE2qM	Key to the Streets	176	885177	2	0.77	0.691	6	-5.448	0.111	0.122	0	0.113	0.274	140.052	281987	4	USUYG1094313	5Berubt6ysOy2LCMyqhmXP	17.02.2016	410	0	132903	93cc3f11-751a-48d4-aaaf-ebad6cd0526d	0
fifth harmony	0SJPThTy7ynySPF4euczx7	Work from Home	3	6510692	13	0.803	0.631	8	-4.213	0.0444	0.102	0.00000739	0.0858	0.659	104.999	216575	4	USSM11600251	1l8Fu6IkuTP0U5QetQJ5Xt	27.05.2016	310	1	2223575	e565610b-9a8f-451d-b594-ea658d76f725	US
kanye west	0sM1hCHeHkGEGo4XXktCHg	I Love Kanye	58	1959612	3	0.641	0.38	6	-7.807	0.713	0.56	0	0.231	0.963	82.075	44827	4	USUM71603050	5K4W6rqBFWDnAN6FQUkS6x	15.06.2016	291	0	4422937	164f0d73-1234-4e2c-8743-d77bf2191051	0
r. city	0sQLhT32E9ZG2zn5iYR6nN	Locked Away	9	3052236	11	0.508	0.677	1	-5.696	0.0656	0.328	0	0.0491	0.558	121.928	227280	5	USRC11501369	4TH4BHy0LdBi3dpBW4P2UX	29.06.2015	643	1	71477	759d57ae-ac3a-4b42-b965-314617a75e4f	US
dej loaf	0sr5LOMv4x0jmTYfe6oOvP	Back Up	60	1324973	32	0.816	0.535	9	-8.302	0.338	0.147	0.00000453	0.176	0.438	80.012	241267	4	USSM11505761	7kFfY4UjNdNyaeUgLIEbIF	15.07.2015	627	0	392498	7df31657-85eb-45cd-a651-f1cf94bc44b6	0
jon bellion	0SuLAslEMFZAXf0SwY7syi	All Time Low	19	3813674	13	0.584	0.569	0	-4.259	0.166	0.0508	0	0.0924	0.508	89.779	217603	4	USUM71603666	50JJSqHUf2RQ9xsHs0KMHg	13.05.2016	324	0	407313	2bd8101a-11c3-42d5-a9bd-6a3b26445f7e	US
kanye west	0T3ruvJQNQeTyK7tWKvdoX	Waves	21	3822445	9	0.59	0.57	10	-4.371	0.0377	0.0425	0.00000607	0.332	0.0456	96.019	181573	4	USUM71603079	5K4W6rqBFWDnAN6FQUkS6x	15.06.2016	291	0	4422937	164f0d73-1234-4e2c-8743-d77bf2191051	0
zayn	0TC3wZupelwzKhuueGSGZu	dRuNk	98	1245347	1	0.643	0.597	8	-8.451	0.12	0.509	0.0000099	0.107	0.366	119.827	205787	4	USRC11600389	5ZsFI1h6hIdQRw2ti0hz81	25.03.2016	373	0	1423958	985f7e6f-0a7e-4de7-b9ec-a5dac63cb2f7	GB
kanye west	0tCuyg1OikbQ4nIq36n26D	Pt. 2	99	1345965	18	0.653	0.734	11	-4.139	0.362	0.593	0	0.788	0.287	144.926	130293	4	USUM71603069	5K4W6rqBFWDnAN6FQUkS6x	15.06.2016	291	0	4422937	164f0d73-1234-4e2c-8743-d77bf2191051	0
ed sheeran	0tgVpDi06FyKpA1z0VMD4v	Perfect	15	6031430	2	0.599	0.448	8	-6.312	0.0232	0.163	0	0.106	0.167	95.05	263400	3	GBAHS1700024	6eUKZXaKkcviH0Ku9w2n3V	03.03.2017	30	0	8493375	b8a7c51f-362c-4dcb-a259-bc6e0095f0a6	GB
young thug	0tISnxqgVmxqhVghsTi2Rr	With Them	108	1138226	2	0.926	0.517	9	-6.794	0.184	0.00218	0	0.091	0.269	132.07	197747	4	USAT21601055	50co4Is1HCEo8bhOyUWKpn	25.03.2016	373	0	1024827	1a9cc1a5-51f1-4deb-91fe-da866f6cc6ce	FR
james blake	0TLAptKgYxe7F0KewWH6X6	I Need A Forest Fire	137	976189	1	0.415	0.304	2	-11.764	0.0459	0.663	0.802	0.105	0.0384	128.93	257220	4	GBUM71602640	53KwLdlmrlCelAZMaLVZqU	06.05.2016	331	0	579371	8dc08b1f-e393-4f85-a5dd-300f7693a8b8	GB
wiz khalifa	0tPShxf8VJUH6RBDEP3tVB	Bake Sale (feat. Travis Scott)	76	1233865	2	0.864	0.551	3	-5.198	0.22	0.144	0	0.104	0.393	139.934	238534	4	USAT21600151	137W8MRPWKqSmrBGDBFSop	22.01.2016	436	0	4212224	f5dfa020-ad69-41cd-b3d4-fd7af0414e94	0
clean bandit	0TVV2gFROJaB3kIZyCUvIY	Rather Be (feat. Jess Glynne)	110	728307	15	0.799	0.586	11	-6.735	0.0377	0.162	0.00000203	0.193	0.556	120.97	227833	4	GBAHS1300498	6MDME20pz9RveH9rEXvrOM	17.01.2014	1000	0	559968	dacc2d64-7e59-42a8-87a9-10c53919aff2	GB
big sean	0URaKGzNTtzKRtsJN1RkA9	Light	53	2543596	2	0.578	0.608	7	-5.997	0.0507	0.831	0	0.108	0.204	84.932	210507	4	USUM71615599	0c173mlxpT3dSFRgMO8XPh	03.02.2017	58	0	1975532	942a9807-9c1a-4a0e-a285-1fde2c5be9d1	0
