week,region,streams
2017-05-07,bo,1690596
2017-05-07,br,118070541
2017-05-07,ca,61700553
2017-05-07,ch,8977581
2017-05-07,cl,38096143
2017-05-07,co,16263311
2017-05-07,cr,6606951
2017-05-07,cz,3574122
2017-05-07,de,109016759
2017-05-07,dk,30838403
2017-05-07,do,2782761
2017-05-07,ec,5835162
2017-05-07,ee,537230
2017-05-07,es,70840436
2017-05-07,fi,24574930
2017-05-07,fr,58198673
2017-05-07,gb,145999028
2017-05-07,global,1536306279
2017-05-07,gr,1067692
2017-05-07,gt,3307845
2017-05-07,hk,5723155
2017-05-07,hn,1924989
2017-05-07,hu,2739876
2017-05-07,id,21971496
2017-05-07,ie,12655904
2017-05-07,is,1762295
2017-05-07,it,39509423
2017-05-07,jp,4463695
2017-05-07,lt,682407
2017-05-07,lu,205029
2017-05-07,lv,609108
2017-05-07,mt,479282
2017-05-07,mx,123146066
2017-05-07,my,12185694
2017-05-07,ni,326490
2017-05-07,nl,65029266
2017-05-07,no,43292302
2017-05-07,nz,15015328
2017-05-07,pa,2268290
2017-05-07,pe,20830740
2017-05-07,ph,60775431
2017-05-07,pl,13257775
2017-05-07,pt,8195892
2017-05-07,py,2957013
2017-05-07,se,66993832
2017-05-07,sg,14102809
2017-05-07,sk,659600
2017-05-07,sv,1464747
2017-05-07,tr,15044518
2017-05-07,tw,8302004
2017-05-07,us,557347344
2017-05-07,uy,3311031
2017-05-14,ar,48413141
2017-05-14,at,6319769
2017-05-14,au,60512658
2017-05-14,be,11228183
2017-05-14,bg,236092
2017-05-14,bo,1639923
2017-05-14,br,121521810
2017-05-14,ca,63239186
2017-05-14,ch,9326964
2017-05-14,cl,37894448
2017-05-14,co,16237510
2017-05-14,cr,6827163
2017-05-14,cz,3752629
2017-05-14,de,114339295
2017-05-14,dk,32282209
2017-05-14,do,2773544
2017-05-14,ec,5885315
2017-05-14,ee,627779
2017-05-14,es,73397471
2017-05-14,fi,25211334
2017-05-14,fr,57889774
2017-05-14,gb,146116760
2017-05-14,global,1554623437
2017-05-14,gr,1146461
2017-05-14,gt,3339847
2017-05-14,hk,5695364
2017-05-14,hn,1871512
2017-05-14,hu,3021667
2017-05-14,id,21919673
2017-05-14,ie,12617835
2017-05-14,is,1842436
2017-05-14,it,40105785
2017-05-14,jp,5013263
2017-05-14,lt,813106
2017-05-14,lu,221402
2017-05-14,lv,664227
2017-05-14,mt,513855
2017-05-14,mx,125839895
2017-05-14,my,12196813
2017-05-14,ni,300432
2017-05-14,nl,66408732
2017-05-14,no,42414556
2017-05-14,nz,15144667
2017-05-14,pa,2337761
2017-05-14,pe,20748497
2017-05-14,ph,59318598
2017-05-14,pl,14264019
2017-05-14,pt,9023372
2017-05-14,py,2761466
2017-05-14,se,70942864
2017-05-14,sg,14083089
2017-05-14,sk,763101
2017-05-14,sv,1494882
2017-05-14,tr,14826529
2017-05-14,tw,8353420
2017-05-14,us,543004222
2017-05-14,uy,3362236
2017-05-21,ar,48342895
2017-05-21,at,6489634
2017-05-21,au,62267274
2017-05-21,be,12316365
2017-05-21,bg,218482
2017-05-21,bo,1603782
2017-05-21,br,123726337
2017-05-21,ca,62490280
2017-05-21,ch,9633783
2017-05-21,cl,37140379
2017-05-21,co,16140405
2017-05-21,cr,6795537
2017-05-21,cz,4096468
2017-05-21,de,120268728
2017-05-21,dk,32226978
2017-05-21,do,2812803
2017-05-21,ec,6033609
2017-05-21,ee,596453
2017-05-21,es,75189387
2017-05-21,fi,25966088
2017-05-21,fr,57940578
2017-05-21,gb,150222682
2017-05-21,global,1566542816
2017-05-21,gr,1182554
2017-05-21,gt,3289919
2017-05-21,hk,5706760
2017-05-21,hn,1875366
2017-05-21,hu,2936348
2017-05-21,id,21960345
2017-05-21,ie,12826832
2017-05-21,is,1588603
2017-05-21,it,42576944
2017-05-21,jp,5309416
2017-05-21,lt,776782
2017-05-21,lu,228105
2017-05-21,lv,677769
2017-05-21,mt,530734
2017-05-21,mx,124785445
2017-05-21,my,12320567
2017-05-21,ni,287379
2017-05-21,nl,69394031
2017-05-21,no,45187997
2017-05-21,nz,15252650
2017-05-21,pa,2272442
2017-05-21,pe,20818664
2017-05-21,ph,58660666
2017-05-21,pl,14257297
2017-05-21,pt,8576177
2017-05-21,py,2829466
2017-05-21,se,73616050
2017-05-21,sg,14380943
2017-05-21,sk,848015
2017-05-21,sv,1487216
2017-05-21,tr,14811804
2017-05-21,tw,8465630
2017-05-21,us,537599601
2017-05-21,uy,3188860
2017-05-28,ar,26405437
2017-05-28,at,3822981
2017-05-28,au,34657873
2017-05-28,be,6502077
2017-05-28,bg,112627
2017-05-28,bo,902984
2017-05-28,br,70796875
2017-05-28,ca,35948154
2017-05-28,ch,5281342
2017-05-28,cl,20904434
2017-05-28,co,8760104
2017-05-28,cr,3777672
2017-05-28,cz,2273997
2017-05-28,de,68457909
2017-05-28,dk,17039392
2017-05-28,do,1555443
2017-05-28,ec,3404213
2017-05-28,ee,338021
2017-05-28,es,42018032
2017-05-28,fi,15074564
2017-05-28,fr,29075437
2017-05-28,gb,80202064
2017-05-28,global,847765350
2017-05-28,gr,694275
2017-05-28,gt,1778066
2017-05-28,hk,3240853
2017-05-28,hn,1066827
2017-05-28,hu,1659683
2017-05-28,id,12108897
2017-05-28,ie,7212984
2017-05-28,is,782792
2017-05-28,it,24825476
2017-05-28,jp,3107403
2017-05-28,lt,431602
2017-05-28,lu,119405
2017-05-28,lv,387743
2017-05-28,mt,261314
2017-05-28,mx,69149877
2017-05-28,my,6962550
2017-05-28,ni,165416
2017-05-28,nl,39964576
2017-05-28,no,24552343
2017-05-28,nz,8614568
2017-05-28,pa,1296605
2017-05-28,pe,11607877
2017-05-28,ph,33338389
2017-05-28,pl,8022858
2017-05-28,pt,4624679
2017-05-28,py,1421213
2017-05-28,se,38417005
2017-05-28,sg,8039947
2017-05-28,sk,460412
2017-05-28,sv,830509
2017-05-28,tr,8581154
2017-05-28,tw,4554678
2017-05-28,us,283604821
2017-05-28,uy,1797135
2017-06-04,ar,46504776
2017-06-04,at,6792423
2017-06-04,au,60282936
2017-06-04,be,11304786
2017-06-04,bg,226670
2017-06-04,bo,1722635
2017-06-04,br,126304408
2017-06-04,ca,63789162
2017-06-04,ch,9266725
2017-06-04,cl,36641644
2017-06-04,co,15217644
2017-06-04,cr,7001222
2017-06-04,cz,3905380
2017-06-04,de,123040015
2017-06-04,dk,30031963
2017-06-04,do,2674286
2017-06-04,ec,5891065
2017-06-04,ee,637303
2017-06-04,es,73996966
2017-06-04,fi,25459435
2017-06-04,fr,52661525
2017-06-04,gb,135223077
2017-06-04,global,1495183277
2017-06-04,gr,1192805
2017-06-04,gt,3204209
2017-06-04,hk,5747623
2017-06-04,hn,1884901
2017-06-04,hu,2869522
2017-06-04,id,23095583
2017-06-04,ie,12154755
2017-06-04,is,1492806
2017-06-04,it,44783783
2017-06-04,jp,5441878
2017-06-04,lt,777732
2017-06-04,lu,207867
2017-06-04,lv,654189
2017-06-04,mt,413974
2017-06-04,mx,124032389
2017-06-04,my,12695606
2017-06-04,ni,271127
2017-06-04,nl,69123436
2017-06-04,no,42427236
2017-06-04,nz,14658173
2017-06-04,pa,2347275
2017-06-04,pe,20298413
2017-06-04,ph,58938405
2017-06-04,pl,14224098
2017-06-04,pt,8478364
2017-06-04,py,2641223
2017-06-04,se,67314409
2017-06-04,sg,14376006
2017-06-04,sk,761709
2017-06-04,sv,1424459
2017-06-04,tr,15639082
2017-06-04,tw,8589580
2017-06-04,us,502209232
2017-06-04,uy,3276771
2017-06-11,ar,48033792
2017-06-11,at,7074928
2017-06-11,au,59581221
2017-06-11,be,11531223
2017-06-11,bg,258271
2017-06-11,bo,1716310
2017-06-11,br,127484009
2017-06-11,ca,63251231
2017-06-11,ch,9721836
2017-06-11,cl,36220421
2017-06-11,co,15340587
2017-06-11,cr,6828337
2017-06-11,cz,4006787
2017-06-11,de,128446721
2017-06-11,dk,31517665
2017-06-11,do,2748455
2017-06-11,ec,5976414
2017-06-11,ee,647019
2017-06-11,es,74588646
2017-06-11,fi,25415037
2017-06-11,fr,53246548
2017-06-11,gb,141832315
2017-06-11,global,1507421727
2017-06-11,gr,1247960
2017-06-11,gt,3212090
2017-06-11,hk,5686262
2017-06-11,hn,1865598
2017-06-11,hu,3160076
2017-06-11,id,23305919
2017-06-11,ie,12633984
2017-06-11,is,1481844
2017-06-11,it,47188609
2017-06-11,jp,5755942
2017-06-11,lt,769672
2017-06-11,lu,228445
2017-06-11,lv,678174
2017-06-11,mt,462961
2017-06-11,mx,125336057
2017-06-11,my,12194159
2017-06-11,ni,262282
2017-06-11,nl,72141334
2017-06-11,no,43465792
2017-06-11,nz,15301180
2017-06-11,pa,2278077
2017-06-11,pe,20403260
2017-06-11,ph,58978984
2017-06-11,pl,14641934
2017-06-11,pt,8289276
2017-06-11,py,2925792
2017-06-11,se,68548091
2017-06-11,sg,14116274
2017-06-11,sk,781046
2017-06-11,sv,1374804
2017-06-11,tr,16055597
2017-06-11,tw,8968585
2017-06-11,us,496744645
2017-06-11,uy,3364387
2017-06-18,ar,46125735
2017-06-18,at,7124538
2017-06-18,au,61008010
2017-06-18,be,11507324
2017-06-18,bg,286640
2017-06-18,bo,1651749
2017-06-18,br,127509507
2017-06-18,ca,63566834
2017-06-18,ch,9691639
2017-06-18,cl,35193646
2017-06-18,co,14477745
2017-06-18,cr,6737459
2017-06-18,cz,4138683
2017-06-18,de,127045364
2017-06-18,dk,30559145
2017-06-18,do,2696865
2017-06-18,ec,5811427
2017-06-18,ee,561610
2017-06-18,es,76579341
2017-06-18,fi,26682333
2017-06-18,fr,53735404
2017-06-18,gb,144819437
2017-06-18,global,1507642907
2017-06-18,gr,1267904
2017-06-18,gt,3164044
2017-06-18,hk,5699594
2017-06-18,hn,1818076
2017-06-18,hu,3270846
2017-06-18,id,21879595
2017-06-18,ie,13227103
2017-06-18,is,1445017
2017-06-18,it,49851022
2017-06-18,jp,5806438
2017-06-18,lt,778300
2017-06-18,lu,253155
2017-06-18,lv,631486
2017-06-18,mt,458120
2017-06-18,mx,121997080
2017-06-18,my,12721120
2017-06-18,ni,251865
2017-06-18,nl,75290799
2017-06-18,no,43774588
2017-06-18,nz,15545414
2017-06-18,pa,2299830
2017-06-18,pe,19615003
2017-06-18,ph,60733944
2017-06-18,pl,15751514
2017-06-18,pt,8159882
2017-06-18,py,2868459
2017-06-18,se,72516107
2017-06-18,sg,14213613
2017-06-18,sk,892100
2017-06-18,sv,1405110
2017-06-18,tr,16598745
2017-06-18,tw,9348302
2017-06-18,us,495765538
2017-06-18,uy,3189563
2017-06-25,ar,47432531
2017-06-25,at,6964368
2017-06-25,au,59727206
2017-06-25,be,11087937
2017-06-25,bg,284130
2017-06-25,bo,1662132
2017-06-25,br,130152381
2017-06-25,ca,61983158
2017-06-25,ch,9340742
2017-06-25,cl,35489070
2017-06-25,co,14626142
2017-06-25,cr,6632749
2017-06-25,cz,4222788
2017-06-25,de,119616577
2017-06-25,dk,27888955
2017-06-25,do,2729459
2017-06-25,ec,5659685
2017-06-25,ee,583950
2017-06-25,es,74449353
2017-06-25,fi,24997375
2017-06-25,fr,55260306
2017-06-25,gb,137969299
2017-06-25,global,1469514938
2017-06-25,gr,1212098
2017-06-25,gt,3146613
2017-06-25,hk,5597341
2017-06-25,hn,1805727
2017-06-25,hu,3178075
2017-06-25,id,17170253
2017-06-25,ie,12511757
2017-06-25,is,1458095
2017-06-25,it,51082699
2017-06-25,jp,5907476
2017-06-25,lt,775250
2017-06-25,lu,228385
2017-06-25,lv,656494
2017-06-25,mt,406601
2017-06-25,mx,120397905
2017-06-25,my,9923336
2017-06-25,ni,238723
2017-06-25,nl,64271618
2017-06-25,no,44077287
2017-06-25,nz,14796815
2017-06-25,pa,2304116
2017-06-25,pe,19286006
2017-06-25,ph,59354402
2017-06-25,pl,15403141
2017-06-25,pt,7906326
2017-06-25,py,3119289
2017-06-25,se,67589714
2017-06-25,sg,13397968
2017-06-25,sk,962365
2017-06-25,sv,1433682
2017-06-25,tr,15734284
2017-06-25,tw,9268406
2017-06-25,us,488209512
2017-06-25,uy,3312629
2017-07-02,ar,48784840
2017-07-02,at,6983387
2017-07-02,au,58581501
2017-07-02,be,10716897
2017-07-02,bg,271397
2017-07-02,bo,1899686
2017-07-02,br,128126574
2017-07-02,ca,60966361
2017-07-02,ch,9352754
2017-07-02,cl,38583107
2017-07-02,co,15465042
2017-07-02,cr,6795541
2017-07-02,cz,3641229
2017-07-02,de,119606351
2017-07-02,dk,27556306
2017-07-02,do,2810883
2017-07-02,ec,6026343
2017-07-02,ee,588527
2017-07-02,es,75787327
2017-07-02,fi,24794302
2017-07-02,fr,57913993
2017-07-02,gb,136768229
2017-07-02,global,1449758220
2017-07-02,gr,1132938
2017-07-02,gt,3270340
2017-07-02,hk,5527974
2017-07-02,hn,1868034
2017-07-02,hu,3069964
2017-07-02,id,22297740
2017-07-02,ie,12487895
2017-07-02,is,1463182
2017-07-02,it,52174164
2017-07-02,jp,6131976
2017-07-02,lt,715496
2017-07-02,lu,252384
2017-07-02,lv,649483
2017-07-02,mt,419785
2017-07-02,mx,122972869
2017-07-02,my,11730431
2017-07-02,ni,251923
2017-07-02,nl,76792684
2017-07-02,no,41014186
2017-07-02,nz,14353787
2017-07-02,pa,2547134
2017-07-02,pe,20664772
2017-07-02,ph,61067838
2017-07-02,pl,14989021
2017-07-02,pt,7852330
2017-07-02,py,3386720
2017-07-02,se,66675817
2017-07-02,sg,14039750
2017-07-02,sk,923717
2017-07-02,sv,1557594
2017-07-02,tr,18316182
2017-07-02,tw,8654032
2017-07-02,us,468463426
2017-07-02,uy,3265886
2017-07-09,ar,49921930
2017-07-09,at,6888585
2017-07-09,au,57701436
2017-07-09,be,10670081
2017-07-09,bg,299767
2017-07-09,bo,1754918
2017-07-09,br,135440345
2017-07-09,ca,60822637
2017-07-09,ch,9255876
2017-07-09,cl,39605061
2017-07-09,co,16094815
2017-07-09,cr,6830311
2017-07-09,cz,3908817
2017-07-09,de,121246336
2017-07-09,dk,27254704
2017-07-09,do,2893608
2017-07-09,ec,6260024
2017-07-09,ee,626225
2017-07-09,es,77056802
2017-07-09,fi,24455055
2017-07-09,fr,55843256
2017-07-09,gb,130886360
2017-07-09,global,1459428682
2017-07-09,gr,1220773
2017-07-09,gt,3535076
2017-07-09,hk,5636099
2017-07-09,hn,1908362
2017-07-09,hu,3038394
2017-07-09,id,23652723
2017-07-09,ie,12307217
2017-07-09,is,1536110
2017-07-09,it,51067318
2017-07-09,jp,6026069
2017-07-09,lt,772088
2017-07-09,lu,239234
2017-07-09,lv,653772
2017-07-09,mt,397470
2017-07-09,mx,124476670
2017-07-09,my,12247822
2017-07-09,ni,280061
2017-07-09,nl,71390626
2017-07-09,no,39175101
2017-07-09,nz,13727945
2017-07-09,pa,2530771
2017-07-09,pe,21395150
2017-07-09,ph,61944897
2017-07-09,pl,15139775
2017-07-09,pt,7981613
2017-07-09,py,3752416
2017-07-09,se,66359870
2017-07-09,sg,14198605
2017-07-09,sk,901891
2017-07-09,sv,1650315
2017-07-09,tr,19259776
2017-07-09,tw,8759738
2017-07-09,us,477086326
2017-07-09,uy,3443219
2017-07-16,ar,50525807
2017-07-16,at,7216108
2017-07-16,au,59310331
2017-07-16,be,10561842
2017-07-16,bg,319194
2017-07-16,bo,1699140
2017-07-16,br,134223903
2017-07-16,ca,62307897
2017-07-16,ch,9518705
2017-07-16,cl,39295397
2017-07-16,co,15713313
2017-07-16,cr,6988056
2017-07-16,cz,4199503
2017-07-16,de,135355112
2017-07-16,dk,26043608
2017-07-16,do,3151770
2017-07-16,ec,6222409
2017-07-16,ee,620014
2017-07-16,es,76522310
2017-07-16,fi,23769682
2017-07-16,fr,55014984
2017-07-16,gb,133894700
2017-07-16,global,1472159811
2017-07-16,gr,1261202
2017-07-16,gt,3648138
2017-07-16,hk,5694318
2017-07-16,hn,1885549
2017-07-16,hu,3172221
2017-07-16,id,24400387
2017-07-16,ie,12388023
2017-07-16,is,1354731
2017-07-16,it,52148172
2017-07-16,jp,6047682
2017-07-16,lt,791591
2017-07-16,lu,242557
2017-07-16,lv,677702
2017-07-16,mt,393559
2017-07-16,mx,123903732
2017-07-16,my,13012116
2017-07-16,ni,257136
2017-07-16,nl,68008297
2017-07-16,no,38674374
2017-07-16,nz,13959588
2017-07-16,pa,2562648
2017-07-16,pe,21757703
2017-07-16,ph,62122304
2017-07-16,pl,15169816
2017-07-16,pt,8180077
2017-07-16,py,3017916
2017-07-16,se,62463985
2017-07-16,sg,14800556
2017-07-16,sk,928875
2017-07-16,sv,1669840
2017-07-16,tr,19039313
2017-07-16,tw,8987303
2017-07-16,us,481250579
2017-07-16,uy,3198303
2017-07-23,ar,51552469
2017-07-23,at,6774841
2017-07-23,au,60814910
2017-07-23,be,10191119
2017-07-23,bg,274260
2017-07-23,bo,1863547
2017-07-23,br,136787643
2017-07-23,ca,60688387
2017-07-23,ch,8983045
2017-07-23,cl,39245172
2017-07-23,co,15850653
2017-07-23,cr,6837983
2017-07-23,cz,4205710
2017-07-23,de,125182206
2017-07-23,dk,25116709
2017-07-23,do,3305560
2017-07-23,ec,6059251
2017-07-23,ee,567987
2017-07-23,es,74775359
2017-07-23,fi,23104558
2017-07-23,fr,54950251
2017-07-23,gb,130596446
2017-07-23,global,1430148827
2017-07-23,gr,1229637
2017-07-23,gt,3624162
2017-07-23,hk,5513386
2017-07-23,hn,1911760
2017-07-23,hu,3030256
2017-07-23,id,23897406
2017-07-23,ie,12118774
2017-07-23,is,1487752
2017-07-23,it,51574708
2017-07-23,jp,6142887
2017-07-23,lt,722461
2017-07-23,lu,194954
2017-07-23,lv,658477
2017-07-23,mt,362711
2017-07-23,mx,120502949
2017-07-23,my,12897171
2017-07-23,ni,258903
2017-07-23,nl,65436472
2017-07-23,no,37253404
2017-07-23,nz,14106804
2017-07-23,pa,2555837
2017-07-23,pe,21104285
2017-07-23,ph,60264219
2017-07-23,pl,14941183
2017-07-23,pt,7890991
2017-07-23,py,3572208
2017-07-23,se,59025668
2017-07-23,sg,14717352
2017-07-23,sk,876958
2017-07-23,sv,1680112
2017-07-23,tr,19319852
2017-07-23,tw,8452166
2017-07-23,us,467671309
2017-07-23,uy,3588428
2017-07-30,ar,50216356
2017-07-30,at,6389690
2017-07-30,au,64046303
2017-07-30,be,10476376
2017-07-30,bg,268844
2017-07-30,bo,1820267
2017-07-30,br,137889251
2017-07-30,ca,58677445
2017-07-30,ch,8708069
2017-07-30,cl,40262642
2017-07-30,co,16376387
2017-07-30,cr,6821660
2017-07-30,cz,3968029
2017-07-30,de,116146048
2017-07-30,dk,25331350
2017-07-30,do,3161010
2017-07-30,ec,6037284
2017-07-30,ee,522589
2017-07-30,es,73228019
2017-07-30,fi,22304597
2017-07-30,fr,52763289
2017-07-30,gb,124587977
2017-07-30,global,1398723399
2017-07-30,gr,1172587
2017-07-30,gt,3537408
2017-07-30,hk,5373646
2017-07-30,hn,1772614
2017-07-30,hu,2932293
2017-07-30,id,23564502
2017-07-30,ie,11734068
2017-07-30,is,1544936
2017-07-30,it,50665732
2017-07-30,jp,6000513
2017-07-30,lt,678143
2017-07-30,lu,179229
2017-07-30,lv,593857
2017-07-30,mt,342307
2017-07-30,mx,121598637
2017-07-30,my,12390009
2017-07-30,ni,243479
2017-07-30,nl,63974164
2017-07-30,no,36204969
2017-07-30,nz,14363558
2017-07-30,pa,2591869
2017-07-30,pe,21115550
2017-07-30,ph,59871893
2017-07-30,pl,16449360
2017-07-30,pt,7666510
2017-07-30,py,3335611
2017-07-30,se,57462425
2017-07-30,sg,14340819
2017-07-30,sk,822322
2017-07-30,sv,1603660
2017-07-30,tr,21228863
2017-07-30,tw,8196542
2017-07-30,us,454299095
2017-07-30,uy,3553067
2017-08-06,ar,52122486
2017-08-06,at,6233255
2017-08-06,au,65173985
2017-08-06,be,10408608
2017-08-06,bg,28476
2017-08-06,bo,1827797
2017-08-06,br,140818184
2017-08-06,ca,56481707
2017-08-06,ch,8609740
2017-08-06,cl,41944646
2017-08-06,co,16272215
2017-08-06,cr,7044903
2017-08-06,cz,4075580
2017-08-06,de,112711389
2017-08-06,dk,24988608
2017-08-06,do,3310534
2017-08-06,ec,6143560
2017-08-06,ee,333770
2017-08-06,es,70540633
2017-08-06,fi,21470530
2017-08-06,fr,51053042
2017-08-06,gb,121687088
2017-08-06,global,1383722956
2017-08-06,gr,1116613
2017-08-06,gt,3562164
2017-08-06,hk,5410167
2017-08-06,hn,1848572
2017-08-06,hu,2824667
2017-08-06,id,23625005
2017-08-06,ie,11501730
2017-08-06,is,1329920
2017-08-06,it,49026370
2017-08-06,jp,6115385
2017-08-06,lt,677133
2017-08-06,lu,27021
2017-08-06,lv,551468
2017-08-06,mt,29733
2017-08-06,mx,121053909
2017-08-06,my,12253549
2017-08-06,ni,42397
2017-08-06,nl,63294203
2017-08-06,no,36119626
2017-08-06,nz,14527703
2017-08-06,pa,2756304
2017-08-06,pe,21587265
2017-08-06,ph,61226244
2017-08-06,pl,15217021
2017-08-06,pt,7581218
2017-08-06,py,3592582
2017-08-06,se,58626561
2017-08-06,sg,13765242
2017-08-06,sk,806225
2017-08-06,sv,1593059
2017-08-06,tr,20761119
2017-08-06,tw,8360132
2017-08-06,us,451164342
2017-08-06,uy,3558890
2017-08-13,ar,54538049
2017-08-13,at,6167533
2017-08-13,au,65342167
2017-08-13,be,10349616
2017-08-13,bo,1833120
2017-08-13,br,142038076
2017-08-13,ca,57322193
2017-08-13,ch,8799091
2017-08-13,cl,42578330
2017-08-13,co,16745958
2017-08-13,cr,6983071
2017-08-13,cz,4136281
2017-08-13,de,111377669
2017-08-13,dk,25271986
2017-08-13,do,3305585
2017-08-13,ec,6223892
2017-08-13,ee,354296
2017-08-13,es,66557725
2017-08-13,fi,21655806
2017-08-13,fr,49885577
2017-08-13,gb,121200063
2017-08-13,global,1382498617
2017-08-13,gr,1048331
2017-08-13,gt,3518691
2017-08-13,hk,5396237
2017-08-13,hn,1831610
2017-08-13,hu,2803888
2017-08-13,id,23614027
2017-08-13,ie,11694263
2017-08-13,is,1403718
2017-08-13,it,45360288
2017-08-13,jp,6316894
2017-08-13,lt,406090
2017-08-13,lv,486204
2017-08-13,mx,123831177
2017-08-13,my,12130770
2017-08-13,nl,62474895
2017-08-13,no,35906467
2017-08-13,nz,14534066
2017-08-13,pa,2754684
2017-08-13,pe,22690386
2017-08-13,ph,60293562
2017-08-13,pl,14619542
2017-08-13,pt,7134016
2017-08-13,py,3404494
2017-08-13,se,61417216
2017-08-13,sg,14057535
2017-08-13,sk,767389
2017-08-13,sv,1647614
2017-08-13,tr,20558178
2017-08-13,tw,8392301
2017-08-13,us,451856649
2017-08-13,uy,3642612
2017-08-20,ar,53768826
2017-08-20,at,6487694
2017-08-20,au,67192473
2017-08-20,be,10594301
2017-08-20,bg,49994
2017-08-20,bo,1901702
2017-08-20,br,144409848
2017-08-20,ca,59595380
2017-08-20,ch,9023158
2017-08-20,cl,44536013
2017-08-20,co,16284113
2017-08-20,cr,7084242
2017-08-20,cz,4240898
2017-08-20,de,113836932
2017-08-20,dk,26290856
2017-08-20,do,3224642
2017-08-20,ec,6236684
2017-08-20,ee,175699
2017-08-20,es,70254317
2017-08-20,fi,22401195
2017-08-20,fr,52363275
2017-08-20,gb,123069069
2017-08-20,global,1438416040
2017-08-20,gr,1258260
2017-08-20,gt,3614299
2017-08-20,hk,5310611
2017-08-20,hn,1829199
2017-08-20,hu,2824915
2017-08-20,id,25183231
2017-08-20,ie,12265800
2017-08-20,is,1558915
2017-08-20,it,48116572
2017-08-20,jp,6680227
2017-08-20,lt,524992
2017-08-20,lu,32698
2017-08-20,lv,607843
2017-08-20,mt,56130
2017-08-20,mx,123844554
2017-08-20,my,12188984
2017-08-20,ni,40931
2017-08-20,nl,62812988
2017-08-20,no,35687254
2017-08-20,nz,15150047
2017-08-20,pa,2753055
2017-08-20,pe,23125309
2017-08-20,ph,59568607
2017-08-20,pl,15214267
2017-08-20,pt,7636847
2017-08-20,py,3430249
2017-08-20,se,59700505
2017-08-20,sg,14323289
2017-08-20,sk,851004
2017-08-20,sv,1678937
2017-08-20,th,333791
2017-08-20,tr,20267129
2017-08-20,tw,8357507
2017-08-20,us,493760397
2017-08-20,uy,3474921
2017-08-27,ar,53134858
2017-08-27,at,6573919
2017-08-27,au,69617773
2017-08-27,be,10495382
2017-08-27,bo,2064817
2017-08-27,br,146414853
2017-08-27,ca,61090301
2017-08-27,ch,8920083
2017-08-27,cl,43939732
2017-08-27,co,16091830
2017-08-27,cr,7017101
2017-08-27,cz,4239109
2017-08-27,de,116757161
2017-08-27,dk,26940726
2017-08-27,do,3199813
2017-08-27,ec,6156703
2017-08-27,ee,92930
2017-08-27,es,71428055
2017-08-27,fi,26456462
2017-08-27,fr,53593330
2017-08-27,gb,124211018
2017-08-27,global,1479665807
2017-08-27,gr,1314547
2017-08-27,gt,3579636
2017-08-27,hk,5581895
2017-08-27,hn,1780473
2017-08-27,hu,2980036
2017-08-27,id,26146841
2017-08-27,ie,12043366
2017-08-27,is,1659658
2017-08-27,it,49996138
2017-08-27,jp,6929786
2017-08-27,lt,525542
2017-08-27,lv,510731
2017-08-27,mx,123080274
2017-08-27,my,11765345
2017-08-27,nl,63308399
2017-08-27,no,37024409
2017-08-27,nz,15504826
2017-08-27,pa,2834893
2017-08-27,pe,22257304
2017-08-27,ph,60032172
2017-08-27,pl,15227789
2017-08-27,pt,7920232
2017-08-27,py,3369768
2017-08-27,se,59203552
2017-08-27,sg,14303492
2017-08-27,sk,702656
2017-08-27,sv,1717214
2017-08-27,th,1356768
2017-08-27,tr,18510394
2017-08-27,tw,8477178
2017-08-27,us,530466148
2017-08-27,uy,3690118
2017-09-03,ar,53239119
2017-09-03,at,6353101
2017-09-03,au,69883961
2017-09-03,be,9949985
2017-09-03,bo,2315999
2017-09-03,br,148913603
2017-09-03,ca,59587961
2017-09-03,ch,8987298
